Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Huang H., Sukop M.C., Lu X.-C.","Multiphase Lattice Boltzmann Methods: Theory and Application",2015,"Multiphase Lattice Boltzmann Methods: Theory and Application",,,,"1","373",,64,10.1002/9781118971451,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015304331&doi=10.1002%2f9781118971451&partnerID=40&md5=bf3021a319e9631939643a8ff33cdb22","Department of Modern Mechanics, University of Science and Technology of China, China; Department of Earth and Environment, Florida International University, United States","Huang, H., Department of Modern Mechanics, University of Science and Technology of China, China; Sukop, M.C., Department of Earth and Environment, Florida International University, United States; Lu, X.-C., Department of Modern Mechanics, University of Science and Technology of China, China","Theory and Application of Multiphase Lattice Boltzmann Methods presents a comprehensive review of all popular multiphase Lattice Boltzmann Methods developed thus far and is aimed at researchers and practitioners within relevant Earth Science disciplines as well as Petroleum, Chemical, Mechanical and Geological Engineering. Clearly structured throughout, this book will be an invaluable reference on the current state of all popular multiphase Lattice Boltzmann Methods (LBMs). The advantages and disadvantages of each model are presented in an accessible manner to enable the reader to choose the model most suitable for the problems they are interested in. The book is targeted at graduate students and researchers who plan to investigate multiphase flows using LBMs. Throughout the text most of the popular multiphase LBMs are analyzed both theoretically and through numerical simulation. The authors present many of the mathematical derivations of the models in greater detail than is currently found in the existing literature. The approach to understanding and classifying the various models is principally based on simulation compared against analytical and observational results and discovery of undesirable terms in the derived macroscopic equations and sometimes their correction. A repository of FORTRAN codes for multiphase LBM models is also provided. © 2015 John Wiley & Sons, Ltd. All rights reserved.",,,"Huang, H.; Department of Modern Mechanics, University of Science and Technology of ChinaChina",,"wiley",,9781118971338; 9781118971451,,,"English","Multiph. Lattice Boltzmann Methods: Theory and Appl.",Book,,Scopus,2-s2.0-85015304331
"Ghembaza M.S., Taïbi S., Fleureau J.M.","New thermal triaxial apparatus for unsaturated soils using the osmotic method",2015,"Arabian Journal of Geosciences","8","6",,"3365","3380",,,10.1007/s12517-014-1471-2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930181297&doi=10.1007%2fs12517-014-1471-2&partnerID=40&md5=37d77ceed96c4292675672723238b4b3","Laboratory of Civil Engineering and Environment, Djillali Liabès University, Sidi Bel-Abbès, Algeria; Laboratory LOMC, University of Le Havre and CNRS, Le Havre, France; Laboratory MSS-Mat, Ecole Centrale Paris and CNRS, Châtenay-Malabry, France","Ghembaza, M.S., Laboratory of Civil Engineering and Environment, Djillali Liabès University, Sidi Bel-Abbès, Algeria; Taïbi, S., Laboratory LOMC, University of Le Havre and CNRS, Le Havre, France; Fleureau, J.M., Laboratory MSS-Mat, Ecole Centrale Paris and CNRS, Châtenay-Malabry, France","The study of the temperature effects on the behaviour of saturated and unsaturated soils on triaxial paths requires the development of a new triaxial experimental device of 3.5 MPa of confining pressure and equipped with a heating collar-controlled temperature. In addition to this case of the unsaturated soils, a special pedestal is developed, so as to impose suctions up to 9 MPa using an osmotic solution of polyethylene glycol (PEG) 6000 through a permeable semi-membrane. Measurements of the degree of saturation and the variation of volume during tests induce various problems, primarily related to the thermal dilation of the osmotic solution and the cell-water system. These problems have been solved by carrying out a preliminary calibration. The applicability of this new apparatus concerns environmental geotechnics and geological engineering such as the design and behaviour of engineered barriers as well as the behaviour of the receiving layers of storage sites like radioactive waste. © 2014, Saudi Society for Geosciences.","Deviatoric triaxial paths; PEG osmotic solutionm Isotropic compressibility; Saturated soils; Suction; Thermal triaxial cell; Thermohydromecanical behaviour; Unsaturated soils",,"Ghembaza, M.S.; Laboratory of Civil Engineering and Environment, Djillali Liabès UniversityAlgeria",,"Springer Verlag",18667511,,,,"English","Arab. J. Geosci.",Article,,Scopus,2-s2.0-84930181297
"Singh K.K., Singh D.N., Ranjith P.G.","Laboratory Simulation of Flow through Single Fractured Granite",2015,"Rock Mechanics and Rock Engineering","48","3",,"987","1000",,19,10.1007/s00603-014-0630-9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928330501&doi=10.1007%2fs00603-014-0630-9&partnerID=40&md5=f05908f7d1aff7a6e43a897b2796c6e9","Department of Civil Engineering, Indian Institute of Technology Bombay, Powai, Mumbai, Maharashtra, India; Department of Civil Engineering, Monash University, Clayton, Melbourne, VIC, Australia","Singh, K.K., Department of Civil Engineering, Indian Institute of Technology Bombay, Powai, Mumbai, Maharashtra, India; Singh, D.N., Department of Civil Engineering, Indian Institute of Technology Bombay, Powai, Mumbai, Maharashtra, India; Ranjith, P.G., Department of Civil Engineering, Monash University, Clayton, Melbourne, VIC, Australia","Laboratory simulation on fluid flow through fractured rock is important in addressing the seepage/fluid-in-rush related problems that occur during the execution of any civil or geological engineering projects. To understand the mechanics and transport properties of fluid through a fractured rock in detail and to quantify the sources of non-linearity in the discharge and base pressure relationship, fluid flow experiments were carried out on a cylindrical sample of granite containing a ‘single rough walled fracture’. These experiments were performed under varied conditions of confining pressures, σ<inf>3</inf> (5–40 MPa), which can simulate the condition occurring about 1,000 m below in the earth crust, with elevated base pressure, b<inf>p</inf> (up to 25 MPa) and by changing fracture roughness. The details of the methodologies involved and the observations are discussed here. The obtained results indicate that most of the data in the Q verses b<inf>p</inf> plot, fall on the straight line and the flow through the single fracture in granite obeys Darcy’s law or the well-known “cubic law” even at high value of b<inf>p</inf> (=4 MPa) and σ<inf>3</inf> (=5 MPa) combination. The Reynolds number is quite sensitive to the b<inf>p</inf>, σ<inf>3</inf> and fracture roughness, and there is a critical b<inf>p</inf>, beyond which transition in flow occurs from laminar to turbulent. It is believed that such studies will be quite useful in identifying the limits of applicability of well know ‘cubic law’, which is required for precise calculation of discharge and/or aperture in any practical issues and in further improving theoretical/numerical models associated with fluid flow through a single fracture. © 2014, Springer-Verlag Wien.","Confining pressure; Fluid flow; Non-linear flow; Rockmass; Single fracture","Fracture; Granite; Reynolds number; Rock pressure; Structural geology; Transport properties; Confining pressures; Cylindrical samples; Engineering project; Laboratory simulation; Nonlinear flow; Rock-mass; Rough-walled fractures; Single fracture; Flow of fluids; confining pressure; Darcy law; flow modeling; fluid flow; fracture mechanics; fracture network; granite; hydrogeology; laboratory method; numerical model; Reynolds number; rock mass response; rock mechanics","Singh, K.K.; Department of Civil Engineering, Indian Institute of Technology Bombay, Powai, India",,"Springer-Verlag Wien",07232632,,RMRED,,"English","Rock Mech Rock Eng",Article,,Scopus,2-s2.0-84928330501
"McCartney J.S., Olgun C.G.","Introduction to the Special Issue of Geotechnical and Geological Engineering Entitled: “Thermo-Hydro-Mechanical Behavior of Soils and Energy Geostructures”",2015,"Geotechnical and Geological Engineering","33","2",,"175","177",,,10.1007/s10706-015-9871-y,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939953265&doi=10.1007%2fs10706-015-9871-y&partnerID=40&md5=de646d681f743cbcdbb3614bb9a104e6","Department of Structural Engineering, University of California San Diego, 9500 Gilman Dr, La Jolla, CA, United States; The Charles E. Via, Jr. Department of Civil and Environmental Engineering, Virginia Polytechnic Institute and State University, 111A Patton Hall, Blacksburg, VA, United States","McCartney, J.S., Department of Structural Engineering, University of California San Diego, 9500 Gilman Dr, La Jolla, CA, United States; Olgun, C.G., The Charles E. Via, Jr. Department of Civil and Environmental Engineering, Virginia Polytechnic Institute and State University, 111A Patton Hall, Blacksburg, VA, United States",[No abstract available],,,"McCartney, J.S.; Department of Structural Engineering, University of California San Diego, 9500 Gilman Dr, United States",,"Kluwer Academic Publishers",09603182,,GGENE,,"English","Geotech. Geol. Eng.",Editorial,,Scopus,2-s2.0-84939953265
"Yangsheng Z., Zengchao F., Dong Y., Weiguo L., Zijun F.","Three-dimensional fractal distribution of the number of rock-mass fracture surfaces and its simulation technology",2015,"Computers and Geotechnics","65",,,"136","146",,7,10.1016/j.compgeo.2014.12.006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920135655&doi=10.1016%2fj.compgeo.2014.12.006&partnerID=40&md5=73e9c7b274f6dad1504e1014758a04ad","Institute of Mining Engineering, Taiyuan University of Technology, Taiyuan, China","Yangsheng, Z., Institute of Mining Engineering, Taiyuan University of Technology, Taiyuan, China; Zengchao, F., Institute of Mining Engineering, Taiyuan University of Technology, Taiyuan, China; Dong, Y., Institute of Mining Engineering, Taiyuan University of Technology, Taiyuan, China; Weiguo, L., Institute of Mining Engineering, Taiyuan University of Technology, Taiyuan, China; Zijun, F., Institute of Mining Engineering, Taiyuan University of Technology, Taiyuan, China","The number of rock-mass fractures obeys a fractal distribution. In this study, numerical simulation was performed to confirm that the number of rock-mass fracture surfaces also obeys a three-dimensional fractal distribution. A simulation model is proposed here for the three-dimensional fractal distribution of the number of rock-mass fracture surfaces. Random distributions of fracture surfaces (RDFS) can be divided into three types: heavy random, weakly random, and distributed by group. By extensive calculations and theoretical deduction, the relation of the three types RDFS between the 3D fractal dimension (DS) of the fracture surfaces and the fractal parameter (DL) of the fracture trajectory in a 2D profile, DL= DS-. 1, has been derived. It has further been proved that the 2D fractal dimension (DL) is not related to the initial value of the fracture-surface distribution. The initial value of the 2D fractal distribution (NL) shows a linear relation with the initial value of the 3D fractal distribution (NS), NL= kNS, where k is determined by the projection relation between the rock-mass profile and the 3D fracture surface.The program developed in this research to simulate fractal analysis of rock-mass fractures and the correlation between 2D and 3D fractal characteristics could facilitate study of the fracture-trajectory distribution on any rock-mass profile and that of the fracture surfaces in any subblock. This work provides theoretical and technical support for stability analysis in geological engineering. © 2014 Elsevier Ltd.All rights reserved.","2D-3D correlation; Distribution type; Fractal; Fracture surface; Simulation technology","Fractals; Fracture; Hydrogen embrittlement; Rock mechanics; Rocks; Distribution type; Fractal characteristics; Fractal distribution; Fractal parameters; Fracture surfaces; Random distribution; Simulation technologies; Stability analysis; Fractal dimension; computer simulation; correlation; fractal analysis; fracture; rock mechanics; three-dimensional modeling","Yangsheng, Z.; Institute of Mining Engineering, Taiyuan University of TechnologyChina",,"Elsevier Ltd",0266352X,,CGEOE,,"English","Comput. Geotech.",Article,,Scopus,2-s2.0-84920135655
"Wainwright D.J., Ranasinghe R., Callaghan D.P., Woodroffe C.D., Jongejan R., Dougherty A.J., Rogers K., Cowell P.J.","Moving from deterministic towards probabilistic coastal hazard and risk assessment: Development of a modelling framework and application to Narrabeen Beach, New South Wales, Australia",2015,"Coastal Engineering","96",,,"92","99",,13,10.1016/j.coastaleng.2014.11.009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918830207&doi=10.1016%2fj.coastaleng.2014.11.009&partnerID=40&md5=7c6fa3d8c6631fde0a41237884bf46d6","School of Civil Engineering, University of Queensland, St Lucia, QLD, Australia; Whitehead and Associates, Cardiff, NSW, Australia; Dept. of Water Science and Engineering, UNESCO-IHE, PO Box 3015, DA Delft, Netherlands; Harbour, Coastal and Ocean Engineering, Deltares, PO Box 177, MH Delft, Netherlands; University of Wollongong, Australia; Jongejan RMC, Delft, Netherlands; University of Sydney, Australia","Wainwright, D.J., School of Civil Engineering, University of Queensland, St Lucia, QLD, Australia, Whitehead and Associates, Cardiff, NSW, Australia; Ranasinghe, R., Dept. of Water Science and Engineering, UNESCO-IHE, PO Box 3015, DA Delft, Netherlands, Harbour, Coastal and Ocean Engineering, Deltares, PO Box 177, MH Delft, Netherlands; Callaghan, D.P., School of Civil Engineering, University of Queensland, St Lucia, QLD, Australia; Woodroffe, C.D., University of Wollongong, Australia; Jongejan, R., Jongejan RMC, Delft, Netherlands; Dougherty, A.J., University of Wollongong, Australia; Rogers, K., University of Wollongong, Australia; Cowell, P.J., University of Sydney, Australia","Traditional methods for assessing coastal hazards have not typically incorporated a rigorous treatment of uncertainty. Such treatment is necessary to enable risk assessments which are now required by emerging risk based coastal zone management/planning frameworks. While unresolved issues remain, relating to the availability of sufficient data for comprehensive uncertainty assessments, this will hopefully improve in coming decades. Here, we present a modelling framework which integrates geological, engineering and economic approaches for assessing the climate change driven economic risk to coastal developments. The framework incorporates means for combining results from models that focus on the decadal to century time scales at which coasts evolve, and those that focus on the short term and seasonal time scales (storm bite and recovery). This paper demonstrates the functionality of the framework in deriving probabilistic coastal hazard lines and their subsequent use to establish an economically optimal setback line for development at a case study site; the Narrabeen-Collaroy embayment in Sydney, New South Wales. © 2014 Elsevier B.V.","Coastal hazard; Development setback; Economic modelling; Probabilistic modelling","Climate change; Coastal engineering; Coastal zones; Hazards; Regional planning; Uncertainty analysis; Coastal development; Coastal hazards; Coastal zone management; Development setbacks; Economic modelling; New South Wales , Australia; Probabilistic modelling; Uncertainty assessment; Risk assessment; climate change; coastal development; coastal zone; coastal zone management; environmental planning; hazard assessment; numerical model; probability; risk assessment; Australia; Narrabeen Beach; New South Wales","Wainwright, D.J.; School of Civil Engineering, University of QueenslandAustralia",,"Elsevier",03783839,,COEND,,"English","Coast. Eng.",Article,,Scopus,2-s2.0-84918830207
"Zarroca M., Linares R., Velásquez-López P.C., Roqué C., Rodríguez R.","Application of electrical resistivity imaging (ERI) to a tailings dam project for artisanal and small-scale gold mining in Zaruma-Portovelo, Ecuador",2015,"Journal of Applied Geophysics","113",,,"103","113",,12,10.1016/j.jappgeo.2014.11.022,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920880149&doi=10.1016%2fj.jappgeo.2014.11.022&partnerID=40&md5=40590de48f750612bc689b8843e999a6","Geology Department, Autonomous University of Barcelona, Bellaterra, Barcelona, Spain; Instituto Nacional de Investigación Geológico Minero Metalúrgico, Las Malvas E15-142 y De Los Perales, Quito, Ecuador; Área de Geodinàmica Externa i Geomorfologia, Universitat de Girona, Girona, Spain; Instituto Geológico y Minero de España, Ríos Rosas, 23, Madrid, Spain","Zarroca, M., Geology Department, Autonomous University of Barcelona, Bellaterra, Barcelona, Spain; Linares, R., Geology Department, Autonomous University of Barcelona, Bellaterra, Barcelona, Spain; Velásquez-López, P.C., Instituto Nacional de Investigación Geológico Minero Metalúrgico, Las Malvas E15-142 y De Los Perales, Quito, Ecuador; Roqué, C., Área de Geodinàmica Externa i Geomorfologia, Universitat de Girona, Girona, Spain; Rodríguez, R., Instituto Geológico y Minero de España, Ríos Rosas, 23, Madrid, Spain","Thanks to advances in geoelectrical resistivity method over the past two decades, researchers can now gather massive geophysical data sets encompassing long distances and depths, at reasonable cost. The enhanced resolution and spatial coverage of these techniques make them, now, very attractive for use in geological engineering applications, an area for which they were previously charged to be unsuitable. The study shows the capability of electrical resistivity imaging (ERI) to identify key subsoil features that might affect a future tailings dam slated for construction at the Zaruma-Portovelo Mining District, Ecuador. The ERI profiles were gathered and processed with the aim of obtaining resistivity images of a sufficiently resolution for geotechnical use. A geophysical model was created based on these images. The resistivity images were calibrated according to geomorphological, hydrogeological and geotechnical data in order to translate geophysical information into rational geological information. The ERI results, supported by the geomorphological and geotechnical work, suggested that the rock massif is composed of weathering horizons of different rock qualities, slopes are affected by sliding surfaces and these features exert a control on the groundwater flow. These results indicated that the original site selected to construct the dam dike was susceptible to land sliding and an alternative construction site was suggested. Based on the same results, a geomorphological-hydrogeological conceptual model for layered weathered granitic massif in mountainous areas was also proposed. © 2014 Elsevier B.V.","Artisanal gold mining; Electrical resistivity imaging (ERI); Tailings dam; Weathered granitic massif; Zaruma-portovelo mining district","Dams; Electric conductivity; Embankment dams; Geology; Geophysics; Gold; Gold mines; Groundwater; Groundwater flow; Hydraulic structures; Imaging techniques; Soils; Tailings; Weathering; Artisanal gold minings; Electrical resistivity imaging (ERI); Mining district; Tailings dam; Weathered granitic massif; Economic geology; artisanal mining; data set; electrical resistivity; flow control; gold; groundwater flow; hydrogeology; imaging method; subsoil; tailings dam; Ecuador; El Oro; Zaruma","Zarroca, M.; Geology Department, Autonomous University of BarcelonaSpain",,"Elsevier",09269851,,,,"English","J. Appl. Geophys.",Article,,Scopus,2-s2.0-84920880149
"Gańko M., Mieszkowski R., Gańko A.","Comparative analysis of the results of geophysical and geological-engineering methods on the example of Włocławek River-islet investigative testing ground [Analiza porównawcza wyników badań geofizycznych i geologiczno-inżynierskich na potrzeby ustalania modelu geologicznego - Przykład poligonu badawczego Kȩpa Włocławska]",2015,"Przeglad Geologiczny","63","2",,"121","130",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964337034&partnerID=40&md5=93fc39eaf0522568120fd1735b496356","Wydział Geologii Uniwersytetu Warszawskiego, ul. Zwirki i Wigury 93, Warszawa, Poland; GEOTEKO Projekty i Konsultacje Geotechniczne Sp.z.o.o., ul. Wałbrzyska 3/5, Warszawa, Poland","Gańko, M., Wydział Geologii Uniwersytetu Warszawskiego, ul. Zwirki i Wigury 93, Warszawa, Poland; Mieszkowski, R., Wydział Geologii Uniwersytetu Warszawskiego, ul. Zwirki i Wigury 93, Warszawa, Poland; Gańko, A., GEOTEKO Projekty i Konsultacje Geotechniczne Sp.z.o.o., ul. Wałbrzyska 3/5, Warszawa, Poland","The paper present the correlation of geophysical method with geological-engineering data. As an experimental testing ground, a terrain with simple soil conditions was selected, located on the Włocławek River-islet. This is a large alluvial area on the Vistula River, downstream of the Włocławek Dam. In the study, the following geophysical methods were applied: vertical electrical sounding (VES), refraction seismic, ground penetrating radar (GPR) and electrical resistivity tomography (ERT). The evaluation of geological-engineering conditions was executed by using the following methods: drilling, cone penetration test (CPT sounding), measurements of the underground water level and macroscopic and laboratory analyses of soils samples. The results obtained were described and presented in a graphic form.","Cone penetration test (CPT); Electrical Resistivity Tomography (ERT); Ground penetrating radar (GPR); Refraction seismics; Vertical electrical sounding (VES)","comparative study; cone penetration test; electrical resistivity; ground penetrating radar; seismic refraction; tomography; vertical electrical sounding; Poland [Central Europe]; Vistula River",,,"Polish Geological Institute",00332151,,,,"Polish","Prz. Geol.",Article,,Scopus,2-s2.0-84964337034
"Munro R., Keaton J.R.","Managing uncertainty in geological engineering models for open-pit feasibility",2015,"Engineering Geology for Society and Territory - Volume 6: Applied Geology for Major Engineering Projects",,,,"367","370",,,10.1007/978-3-319-09060-3_63,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944589760&doi=10.1007%2f978-3-319-09060-3_63&partnerID=40&md5=0f1f916eb9fd5963ab3edceb73e16fb3","AMEC Americas, Inc, 6001 Rickenbacker Road, Los Angeles, United States","Munro, R., AMEC Americas, Inc, 6001 Rickenbacker Road, Los Angeles, United States; Keaton, J.R., AMEC Americas, Inc, 6001 Rickenbacker Road, Los Angeles, United States","Open-pit mines rely on geology for economic feasibility based on mineral value and geotechnical parameters. Pit slope angles may control economics; therefore, open-pit mine design utilizes a reliability approach that specifies confidence interval, precision index, and practical strength values. The geological model for economic evaluation is developed before pit slope stability analyses are undertaken and is based on lithology and mineralization, both of which are essential for the geological engineering model. The preliminary mine plan includes a shell for the ultimate pit based on assumed pit slope configuration that includes haul-road benches. Geological engineering characterization utilizes the geological model to identify locations for geotechnical bore holes and detailed mapping of rock structure to document aspects critical for slope stability. Uncertainty is common; rock structure variability is represented from direct observation of selected outcrops and from detailed logging of rock core. Lithologies that form the ultimate pit walls are sampled for unconfined compression testing. Samples of a single lithology from different bore holes reflect formation variability. Typically, a few (3-15) samples of each lithology are tested. The desired precision index and reliability may not be met for a specified confidence interval with a limited program; these parameters cannot be determined until test-result variability is known. Geological uncertainty may be managed for open-pit mines by using practical strength values, drilling a few additional bore holes, and performing additional unconfined compression tests. © Springer International Publishing Switzerland 2015.","Confidence interval; Practical strength value; Precision index; Reliability",,"Munro, R.; AMEC Americas, Inc, 6001 Rickenbacker Road, United States",,"Springer International Publishing",,9783319090603; 9783319090597,,,"English","Engineering Geology for Society and Territory - Volume 6: Appl. Geology for Major Engineering Projects",Book Chapter,,Scopus,2-s2.0-84944589760
"Hristenko L., Stepanov Yu.","Probabilistic-statistical methods of data interpretation of electrical prospecting EP and SEP in the solution of geological engineering problems",2015,"14th EAGE International Conference on Geoinformatics - Theoretical and Applied Aspects, Geoinformatics 2015",,,,"","",,,10.3997/2214-4609.201412371,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947286038&doi=10.3997%2f2214-4609.201412371&partnerID=40&md5=42c1d7f39c3ac07307c7daa209e7bf2e","Mining Institute of the Ural Branch Russian Academy of Sciences, Ukraine","Hristenko, L., Mining Institute of the Ural Branch Russian Academy of Sciences, Ukraine; Stepanov, Yu., Mining Institute of the Ural Branch Russian Academy of Sciences, Ukraine","Methods electrometry are widely used to study the composition of soils and their filtration properties. The article contains a study of the possibility of use in the interpretation of the statistical characteristics of the parameters of the observed electric fields.",,"Data interpretation; Engineering problems; Statistical characteristics; Electric fields","Hristenko, L.; Mining Institute of the Ural Branch Russian Academy of SciencesUkraine",,"European Association of Geoscientists and Engineers, EAGE",,9789462821521,,,"Ukrainian","EAGE Int. Conf. Geoinformatics - Theor. Appl. Asp., Geoinformatics",Conference Paper,,Scopus,2-s2.0-84947286038
"Johnston J.W., Phipps J.F., Patton R.S.","Geotechnical engineering and geological engineering of the golden age of Texas dam building",2015,"World Environmental and Water Resources Congress 2015: Floods, Droughts, and Ecosystems - Proceedings of the 2015 World Environmental and Water Resources Congress",,,,"54","65",,,10.1061/9780784479162.006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84935106043&doi=10.1061%2f9780784479162.006&partnerID=40&md5=41442391e2c9994326d21e138d68cdb2","Henley-Johnston and Associates, 235 Morgan Avenue, Dallas, TX, United States","Johnston, J.W., Henley-Johnston and Associates, 235 Morgan Avenue, Dallas, TX, United States; Phipps, J.F., Henley-Johnston and Associates, 235 Morgan Avenue, Dallas, TX, United States; Patton, R.S., Henley-Johnston and Associates, 235 Morgan Avenue, Dallas, TX, United States","The purpose of this presentation is to share the professional and technical experiences of the geotechnical engineering consulting firm of Henley-Johnston & Associates, Inc. during this dynamic period of dam and water resource infrastructure building in Texas. The firm was established in 1951 by a geotechnical engineer and engineering geologist who both had major relative dam and reservoir experiences for several previous years with the U. S. Army Corps of Engineers. The paper will focus on the field geotechnical/geological exploration techniques and methods used by the firm during this period and will follow the geotechnical engineering process through the laboratory investigation, design and construction phases. Of the over 30 significant dam and reservoir projects of the firm, a few such as an early fifties project, Squaw Creek Dam supporting the Comanche Peak Power Station and Tarrant Regional Water District's Richland Chambers, the last large dam/reservoir project in the State, will be presented. The firm had project associations with major civil/environmental water resource firms i.e., Forrest and Cotton; Freese and Nichols; Turner, Collie and Braden; Rady & Associates; Ambursen Engineering and many others during this period that changed the built environment of the state and prepared Texas for major future population growth. © 2015 ASCE.",,"Dams; Drought; Ecology; Ecosystems; Floods; Geotechnical engineering; Population statistics; Reservoirs (water); Army Corps of Engineers; Design and construction; Engineering consulting; Engineering geologists; Exploration techniques; Laboratory investigations; Tarrant regional water districts; Water resource infrastructure; Water resources",,"Webster V.L.Karvazy K.","American Society of Civil Engineers (ASCE)",,9780784479162,,,"English","World Environ. Water Resour. Congr.: Floods, Droughts, Ecosyst. - Proc. World Environ. Water Resour. Congr.",Conference Paper,,Scopus,2-s2.0-84935106043
"Bednarczyk Z.","Landslide monitoring and on-line early warning methods based on geological engineering investigations in the Beskid Niski and Beskid ͆redni Mountains [Metody monitoringu osuwisk i wczesnego ostrzegania on-line na przykładzie badań geologiczno-inżynierskich w Beskidzie Niskim i ͆rednim]",2015,"Przeglad Geologiczny","63","10",,"1220","1229",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957965044&partnerID=40&md5=2138f2c3a4c293593ce037e8d1d37531","Instytut Górnictwa Odkrywkowego, Poltegor-Instytut, ul. Parkowa 25, Wroclaw, Poland","Bednarczyk, Z., Instytut Górnictwa Odkrywkowego, Poltegor-Instytut, ul. Parkowa 25, Wroclaw, Poland","The objective of this paper is to presents results and conclusions from landslide monitoring and early warning methods implemented by the author for road and infrastructure stabilization projects. Research present monitoring for 23 Carpathian landslides and 8 counteraction projects. Implemented instrumentation besides standard monitoring methods included automatic on-line measurements with real-time transfer of landslide data to the Internet. The initial site investigations were funded under the Landslide Counteraction Project (2005-2009). Standard monitoring measurements was financed by author and Poltegor-Institute (2006-2015). Real-time measurements were realized inside the EU Innovative Economy Programme (2008-2013). These measurements are conducted and financed by the author till now. The instrumentation consists of 26 standard inclinometers to depths of 5-21 m. Up to Fifty five series of measurements performed 4-9 times a year from 2006 till now detected displacement from several millimetres to 49 cm. These were observed at depths of 1-17 m. Modern automatic, early warning, real time system was installed in May 2010. The system is the first of its kind in Poland and one of several such a systems in the world. The installation was carried out in consultation with the Local Road Authority in Gorlice. It contained three automatic field stations investigating landslide parameters to the depths of 12-16 m and the weather station. The displacements were measured by in-place inclinometers, and innovative 3D continuous inclinometer systems with sensors located every 0.5 m. It has possibility to measure much greater range ofmovements compare to the standard systems. The obtained data allowed better recognition of geohazards triggering parameters and control of landslide stabilization works. It included definition of risk conditions. The early-warning about the risk to the road owner and the Carpathian Branch of Polish Geological Survey were implemented. Chosen monitoring methods and numerical modelling could help in forecasting of the landslide movement for estimation of remediation possibilities and improve effectiveness of stabilization works. However, landslide stabilization works are usully difficult and should be connected with control monitoring measurements.","Engineering geology investigations; Landslide monitoring systems; Landslide stabilization","displacement; early warning system; European Union; landslide; monitoring system; slope stabilization; instrumentation; numerical model; site investigation; environmental monitoring; forecasting method; Beskid Niski; Beskydy Mountains; Beskydy Mountains; Carpathians; Gorlice; Malopolskie; Poland [Central Europe]","Bednarczyk, Z.; Instytut Górnictwa Odkrywkowego, Poltegor-Instytut, ul. Parkowa 25, Poland; email: zbigniew.bednarczyk@igo.wroc.pl",,"Polish Geological Institute",00332151,,,,"Polish","Prz. Geol.",Article,,Scopus,2-s2.0-84957965044
