Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Anan H.S.","Paleocene agglutinated foraminifera from jabal mundassa, al ain area, united arab emirates [Foraminíferos aglutinados del paleoceno en jabal mundassa, al ain area, emiratos árabes unidos]",2015,"Spanish Journal of Paleontology","30","2",,"239","256",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027567113&partnerID=40&md5=0bd67a04a50baf2921242ecc2961207f","Stratigraphy and micropaleontology, Gaza P.O. Box 1126Palestine, Israel","Anan, H.S., Stratigraphy and micropaleontology, Gaza P.O. Box 1126Palestine, Israel","The Paleocene succession of Jabal Mundassa, Al Ain area, United Arab Emirates (UAE) contains prolific and well-preserved species of agglutinated, planktic and calcareous benthic foraminifera at the Danian/Selandian (D/S) transition. This succession is considered as the only one that has Danian sediments in the Al Ain area. The present study is deals with the taxonomy, palaeogeography and stratigraphic distribution oftwenty-six agglutinated benthic species at Jabal Mundassa and other Paleocene outcrops localities in the Tethys. © Sociedad Española de Paleontología.","Danian; Mundassa; Selandian; United Arab Emirates (UAE)",,"Anan, H.S.; Stratigraphy and micropaleontology, Gaza P.O. Box 1126, Israel; email: profanan@gmail.com",,"Sociedad Espanola de Paleontologia",22550550,,,,"English","Span. J. Paleontol.",Article,,Scopus,2-s2.0-85027567113
"Marcé-Nogué J., Fortuny J., Gil L., Sanchez M.","Improving mesh generation in finite element analysis for functional morphology approaches [Mejoras en la generación de mallas de elementos finitos en análisis de morfología funcional]",2015,"Spanish Journal of Paleontology","30","1",,"117","132",,7,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939203591&partnerID=40&md5=8c8e627b6c78079bae95baf19498573a","Department de Resistència de Materials i Estructures a l’Enginyeria, Escola Tècnica Superior d’Enginyeria Industrial i Aeronàutica de Terrassa, Universitat Politècnica de Catalunya, C/Colom 11, Terrassa, Barcelona, Spain; Institut Català de Paleontologia, Edifici ICP, Universitat Autόnoma de Barcelona, Cedanyola del Vallès, Spain","Marcé-Nogué, J., Department de Resistència de Materials i Estructures a l’Enginyeria, Escola Tècnica Superior d’Enginyeria Industrial i Aeronàutica de Terrassa, Universitat Politècnica de Catalunya, C/Colom 11, Terrassa, Barcelona, Spain, Institut Català de Paleontologia, Edifici ICP, Universitat Autόnoma de Barcelona, Cedanyola del Vallès, Spain; Fortuny, J., Department de Resistència de Materials i Estructures a l’Enginyeria, Escola Tècnica Superior d’Enginyeria Industrial i Aeronàutica de Terrassa, Universitat Politècnica de Catalunya, C/Colom 11, Terrassa, Barcelona, Spain, Institut Català de Paleontologia, Edifici ICP, Universitat Autόnoma de Barcelona, Cedanyola del Vallès, Spain; Gil, L., Department de Resistència de Materials i Estructures a l’Enginyeria, Escola Tècnica Superior d’Enginyeria Industrial i Aeronàutica de Terrassa, Universitat Politècnica de Catalunya, C/Colom 11, Terrassa, Barcelona, Spain; Sanchez, M., Department de Resistència de Materials i Estructures a l’Enginyeria, Escola Tècnica Superior d’Enginyeria Industrial i Aeronàutica de Terrassa, Universitat Politècnica de Catalunya, C/Colom 11, Terrassa, Barcelona, Spain","Finite Element Analysis (FEA) is a powerful tool for functional morphology purposes. The accuracy of the final results depends on the mesh generation and the quality of the mesh. This is especially important in vertebrates as they present a complex biological structure, implying a complex geometry and, consequently, mesh generation should be performed with a consistent criterion. The aim of this paper is to discuss different ways to create a mesh of a vertebrate structure with different mesh generation methods and give recommendations on how to generate an efficient mesh without exceeding computational limits. Topics such as quality of the mesh, suitability of the mesh and reliability of the mesh are introduced to help the generation of the mesh. In this case, the use of convergence procedures assures the results of the computational solution and can be a good solution for the vertebrate models. The skull of a Chinese giant salamander (Andrias davidianus) is used as a case study. © 2015, Sociedad Española de Paleontolog a.","Computational analysis; Functional morphology; Inite Element Method; Mesh generation; Vertebrate palaeontology",,"Marcé-Nogué, J.; Department de Resistència de Materials i Estructures a l’Enginyeria, Escola Tècnica Superior d’nginyeria Industrial i Aeronàutica de Terrassa, Universitat Politècnica de Catalunya, C/Colom 11, Spain; email: jordi.marce@upc.edu",,"Sociedad Espanola de Paleontologia",22550550,,,,"English","Span. J. Paleontol.",Article,,Scopus,2-s2.0-84939203591
"Navas-Parejo P., Rodríguez-Cañero R., Martín-Algarra A.","New conodont data from a Devonian-Carboniferous succession in the central sector of the Bctic Cordillera (SE Spain) [Nuevos datos de conodontos de una sucesión Devono-Carbonífera del sector central de la Cordillera Bética (SE España)]",2015,"Spanish Journal of Paleontology","30","1",,"133","145",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983119874&partnerID=40&md5=d5e476319d2543ee6f328395e48e2a31","Estación Regional del Noroeste, Instituto de Geología, UNAM, Hermosillo, Mexico; Departamento de Estratigrafía y Paleontología, Universidad de Granada, Granada, Spain","Navas-Parejo, P., Estación Regional del Noroeste, Instituto de Geología, UNAM, Hermosillo, Mexico, Departamento de Estratigrafía y Paleontología, Universidad de Granada, Granada, Spain; Rodríguez-Cañero, R., Departamento de Estratigrafía y Paleontología, Universidad de Granada, Granada, Spain; Martín-Algarra, A., Departamento de Estratigrafía y Paleontología, Universidad de Granada, Granada, Spain","A new Paleozoic outcrop in the Malaguide Complex of the central sector of the Betic Cordillera has provided the conodont species Palmatolepis angular is, Palmatolepis crepida, Palmatolepis quadrantinodosalobata, and Palmatolepis regularis, that identify the Late and Latest crepida zones (Famennian, Late Devonian). In the same outcrop, but in geometrically lower beds, the presence of Gnathodus bilineatus romulus indicates a late Visean to latest Serpukhovian age (Early Carboniferous). This is the first time these both ages are recorded in the area. These findings confirm the intense thrust tectonics affecting the Malaguide rocks in the area, and allow us to correlate this outcrop with other better-known sectors of the Malaguide Complex, affirming the presence of the Falcoňa and Almogia formations, as well as that of Upper Devonian strata in a strati graphic position equivalent to the Santi Petri Fm, but with very different facies. © 2015, Sociedad Española de Paleontolog a.","Biostratigraphy; Famennian; Malaguide Complex; Piar Group; Visean",,"Navas-Parejo, P.; Estación Regional del Noroeste, Instituto de Geología, UNAMMexico; email: pilampg@geologia.unam.mx",,"Sociedad Espanola de Paleontologia",22550550,,,,"English","Span. J. Paleontol.",Article,,Scopus,2-s2.0-84983119874
"Díez Díaz V., Pereda Suberbiola X., Company J.","Updating titanosaurian diversity (Sauropoda) from the late cretaceous of Spain: The fossil sites of Lano and Chera [Revisión de la diversidad de titanosaurios (Sauropoda) del Cretácico Superior de España: Los yacimientos de Laño y Chera]",2015,"Spanish Journal of Paleontology","30","2",,"293","306",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983553414&partnerID=40&md5=108d9e0132b3ea1d14f3de3b7709a20f","Museum für Naturkunde - Leibniz Institute for Evolution and Biodiversity Science, Invalidenstrasse 43, Berlin, Germany; Universidad del País Vasco/Euskal Herriko Unibertsitatea, Facultad de Ciencia y Tecnología, Departamento de Estratigrafía y Paleontología, Apdo. 644, Bilbao, Spain; Departamento de Ingeniería del Terreno, Universidad Politécnica de Valencia, Valencia, Spain","Díez Díaz, V., Museum für Naturkunde - Leibniz Institute for Evolution and Biodiversity Science, Invalidenstrasse 43, Berlin, Germany; Pereda Suberbiola, X., Universidad del País Vasco/Euskal Herriko Unibertsitatea, Facultad de Ciencia y Tecnología, Departamento de Estratigrafía y Paleontología, Apdo. 644, Bilbao, Spain; Company, J., Departamento de Ingeniería del Terreno, Universidad Politécnica de Valencia, Valencia, Spain","Three titanosaurian sauropods are well-known from the Campanian-Maastrichtian of the Ibero-Armorican Island (southwestern Europe): Lirainosaurus astibiae from Spain, and Ampelosaurus atacis and Atsinganosaurus velauciensis from France. However, a higher titanosaurian diversity has been suggested for this island, a hypothesis that has gained traction in recent years as a result of new discoveries in fossil sites from Spain and southern France. An estimation of the titanosaurian diversity in the late Campanian-early Maastrichtian of the Iberian Peninsula is made here on the basis of the available information from the three fossil sites that have yielded the best preserved fossil remains: Lano (Condado de Trevino), Chera (Valencia), and Lo Hueco (Cuenca). The results confirm the hypothesis of a higher titanosaurian diversity in the Iberian Peninsula: from one to, at least, three taxa. Moreover, we also suggest the presence of two different titanosaurian morphotypes in the site of Chera, with one of them representing Lirainosaurus. © Sociedad Española de Paleontología.","Campanian-Maastrichtian; Dinosauria; Iberia; Sauropoda; Titanosauria",,"Díez Díaz, V.; Museum für Naturkunde - Leibniz Institute for Evolution and Biodiversity Science, Invalidenstrasse 43, Germany; email: diezdiaz.veronica@gmail.com",,"Sociedad Espanola de Paleontologia",22550550,,,,"English","Span. J. Paleontol.",Article,,Scopus,2-s2.0-84983553414
"Dorador J., Rodríguez-Tovar F.J.","Application of digital image treatment to the characterization and differentiation of deep-sea ichnofacies [Aplicación del tratamiento de imagen a la caracterización y diferenciación de icnofacies marinas profundas]",2015,"Spanish Journal of Paleontology","30","2",,"265","274",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979895235&partnerID=40&md5=2a0c1d1037d12a261ef73ad6a5aaaa58","Departamento de Estratigrafía y Paleontología, Universidad de Granada, Granada, Spain","Dorador, J., Departamento de Estratigrafía y Paleontología, Universidad de Granada, Granada, Spain; Rodríguez-Tovar, F.J., Departamento de Estratigrafía y Paleontología, Universidad de Granada, Granada, Spain","The ichnofacies model proposed by Seilacher in the 1960's stands as one of the main tools used in the ichnological research. Based on the integration of numerous ichnological and sedimentological observations, it entails a precise characterization of the trace fossil assemblage. Differentiation of trace fossils may be relatively easy in outcrops, but cores are a different matter, particularly modern marine cores. Difficulties are even more accentuated in deep-sea pelagic and hemipelagic, non-turbiditic, fine-grained deposits. The application of digital image treatment can facilitate trace fossil identification and improve deep-sea ichnofacies characterization on modern cores. The method proposed here was applied to cores from the IODP Expedition 339 (Site U1385). Eight ichnotaxa—Chondrites, Palaeophycus, Phycosiphon, Planolites, Taenidium, Thalassinoides, Thalassinoides-like structures and Zoophycos—as well as some horizontal grouped circular structures interpreted as trails (?Nereites) were recognized. The archetypical Zoophycos ichnofaciesiisiidentified, but characteristicielementsibelonging to the Nereites ichnofacies and to the distal expression of Cruziana ichnofacies are locally recognized. Thus, the applied methodology allows differentiating between different expressions of the Zoophycos ichnofacies and to approach subtle changes in the involved environmental parameters affectingitracemakers. © Sociedad Española de Paleontología.","Deep-sea; Digital image treatment; Ichnofacies; IODP Expedition 339; Site U1385; Trace fossils",,"Dorador, J.; Departamento de Estratigrafía y Paleontología, Universidad de GranadaSpain; email: javidr@ugr.es",,"Sociedad Espanola de Paleontologia",22550550,,,,"English","Span. J. Paleontol.",Article,,Scopus,2-s2.0-84979895235
"Löser H., Arias C., Vilas L.","Aptian-Albian coral faunas from the Sierra del Carehe (Prebetic, Murcia, southern Spain) [Faunas de corales del Aptiense-Albiense de la Sierra del Carehe (Prebético, Murcia, sur de España)]",2015,"Spanish Journal of Paleontology","30","1",,"43","63",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983203530&partnerID=40&md5=f85f047ba9494215a0f2a63f8784a18b","Estación Regional del Noroesle, Instituto de Geología, Universidad Nacional Autónoma de México, Blvd. Luis Donaldo Colosio S/N y Madrid, Hermosillo, Sonora, Mexico; Instituto de Geociencias (CSIC-UCM), Universidad Complutense, Madrid, Spain; Departamento de Rstratigrafia-IGEO (CSIC-UCM), Universidad Complutense, Madrid, Spain","Löser, H., Estación Regional del Noroesle, Instituto de Geología, Universidad Nacional Autónoma de México, Blvd. Luis Donaldo Colosio S/N y Madrid, Hermosillo, Sonora, Mexico; Arias, C., Instituto de Geociencias (CSIC-UCM), Universidad Complutense, Madrid, Spain; Vilas, L., Departamento de Rstratigrafia-IGEO (CSIC-UCM), Universidad Complutense, Madrid, Spain","Three small coral faunas from the Early Aptian, Latest Aptian and Late Albian from a sedimentary section in the Sierra del Carehe are described. A total of 17 species in 15 genera of the suborders Amphiastraeina, Archeocaeniina, Faviina, Fungiina, Heteroceniina, Microsolenina, and Stylinina are reported. One species in the genus Heteropistophyllum is described as new. The Early Aptian fauna encompasses six species, the Late Aptian fauna three species and the Late Albian fauna ten species. The three faunas do almost not share species. There are only colonial corals. © 2015, Sociedad Española de Paleontolog a.","Cretaceous; Invertebrates; Taxonomy",,"Löser, H.; Estación Regional del Noroesle, Instituto de Geología, Universidad Nacional Autónoma de México, Blvd. Luis Donaldo Colosio S/N y Madrid, Mexico; email: loeser@paleotax.de",,"Sociedad Espanola de Paleontologia",22550550,,,,"English","Span. J. Paleontol.",Article,,Scopus,2-s2.0-84983203530
"Chichkoyan K.V., Belinchón M., Lanata J.L., Martínez-Navarro B.","Spaces and species: The Rodrigo Botet Collection (Valencia, Spain) and the palaeoecological relationships of early Homo sapiens during their dispersal in the southern cone of South America [Espacios y especies: la colección Rodrigo Botet (Valencia, España) y las relaciones paleoecológicas de Homo sapiens durante su dispersión inicial en el cono sur Sudamericano]",2015,"Spanish Journal of Paleontology","30","1",,"15","31",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983167648&partnerID=40&md5=b253e6b90e265d493a5375ff491bb717","IPHES, Institut Català de Paleoecologia Humana i Evolució Social, Zona Educacional, 4. Campus Sescelades URV (Ediſici W3), Tarragona, Spain; Area de Prehistoria, Universitat Rovira i Virgili (URV), Avinguda de Catalunya 35, Tarragona, Spain; Museo de Ciencias Naturales de Valencia Spain, General Elio s/n, Valencia, Spain; IIDyPCa, Instituto de Investigaciones en Diversidad Cultural y Procesos de Cambio, CONICET. Mitre 630, Bariloche, Argentina; ICREA, Barcelona, Spain","Chichkoyan, K.V., IPHES, Institut Català de Paleoecologia Humana i Evolució Social, Zona Educacional, 4. Campus Sescelades URV (Ediſici W3), Tarragona, Spain, Area de Prehistoria, Universitat Rovira i Virgili (URV), Avinguda de Catalunya 35, Tarragona, Spain; Belinchón, M., Museo de Ciencias Naturales de Valencia Spain, General Elio s/n, Valencia, Spain; Lanata, J.L., IIDyPCa, Instituto de Investigaciones en Diversidad Cultural y Procesos de Cambio, CONICET. Mitre 630, Bariloche, Argentina; Martínez-Navarro, B., IPHES, Institut Català de Paleoecologia Humana i Evolució Social, Zona Educacional, 4. Campus Sescelades URV (Ediſici W3), Tarragona, Spain, Area de Prehistoria, Universitat Rovira i Virgili (URV), Avinguda de Catalunya 35, Tarragona, Spain, ICREA, Barcelona, Spain","In this paper we present the taphonomic analysis of the Rodrigo Botet Collection, an assembly of fossil bones excavated from the Region of the Pampas (Argentina) which display evidence of having been subject to anthropic action. This collection of South American mammals is housed at the Natural Science Museum of Valencia (Spain), and is the most important of its type in Europe. In order to better comprehend the evidence found in this collection a palaeoecological framework was applied. This framework was linked to the relations established between Homo sapiens and the native mega fauna, which may have implied new forms of niche construction or colonization in South American spaces. The distribution of the different species over the landscape, the general ecological characteristics of these mammals, and the presence of possible competitors were taken into account during the research. In this context we emphasise that human beings behaved as an invasive species in this continent during the first peopling of America. Special attention is also placed on comparing different early human dispersal events in different scenarios. America and Europe are exemplary case studies for making further discoveries on the several anthropic impacts that our species has exerted in different times and spaces. © 2015, Sociedad Española de Paleontolog a.","American peopling; Argentina; Megafauna; Pampean Region; Pleistocene-Holocene Transition",,"Chichkoyan, K.V.; IPHES, Institut Català de Paleoecologia Humana i Evolució Social, Zona Educacional, 4. Campus Sescelades URV (Ediſici W3), Spain; email: Karinavch@gmail.com",,"Sociedad Espanola de Paleontologia",22550550,,,,"English","Span. J. Paleontol.",Article,,Scopus,2-s2.0-84983167648
"Braga J.C., Bassi D., Aguirre J., Zakrevskaya E., Radionova É.P.","Re-assessment of the type collections of maslov’s species of hapalidiales (Rhodophyta). species originally attributed to lithothamnium, mesophyllum and palaeothamnium [Re-evaluación de las colecciones tipo de species de hapalidiales (Rhodophyta) de maslov. especies atribuidas originalmente a lithothamnium, mesophyllum y palaeothamnium]",2015,"Spanish Journal of Paleontology","30","2",,"189","208",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957107319&partnerID=40&md5=df7819916549052c30a2dab508f0bc85","Departamento de Estratigrafía y Paleontología, Universidad de Granada, Campus de Fuentenueva, Granada, Spain; Dipartimento di Fisica e Scienze della Terra, Università di Ferrara, via Saragat 1, Ferrara, Italy; Vernadsky State Geological Museum RAS, Mokhovaya st. 11, bl. 2, Moscow, Russian Federation; Geological Institute of Russian, Academy of Sciences, Pyzherskii per. 7, Moscow, Russian Federation","Braga, J.C., Departamento de Estratigrafía y Paleontología, Universidad de Granada, Campus de Fuentenueva, Granada, Spain; Bassi, D., Dipartimento di Fisica e Scienze della Terra, Università di Ferrara, via Saragat 1, Ferrara, Italy; Aguirre, J., Departamento de Estratigrafía y Paleontología, Universidad de Granada, Campus de Fuentenueva, Granada, Spain; Zakrevskaya, E., Vernadsky State Geological Museum RAS, Mokhovaya st. 11, bl. 2, Moscow, Russian Federation; Radionova, É.P., Geological Institute of Russian, Academy of Sciences, Pyzherskii per. 7, Moscow, Russian Federation","This is the third and last paper of a series devoted to the revision of the types of the species and infra-specific taxa of coralline red algae established in two monographs by Maslov (1956a, 1962). Maslov was a Russian palaeontologist who described many taxa of fossil calcareous algae from the former USSR from 1929 to 1973. As in other publications from those decades, Maslov’s new species and infraspecific taxa were separated by characters of questionable significance from a modern taxonomic point of view. In this study, as in previous contributions, a number of types of fossil coralline algae in Maslov’s original collection are re-assessed with a modern morpho-anatomic taxonomic approach. The collection consists of thin sections currently housed in the Geological Institute of the Russian Academy of Sciences of Moscow. This paper deals in particular with the types of species attributed by Maslov to the genera Lithothamnion (as Lithothamnium), Mesophyllum and Palaeothamnium (Hapalidiales, Rhodophyta). According to our reassessment, only the type of Mesophyllum schenckii var. corticesum (as Mesophyllum schenkii var. corticesum) can be confidently assigned to a currently accepted genus within the family Hapalidiaceae, subfamily Melobesioideae. The types of Lithothamnion iorii, Palaeothamnium kossovense, Mesophyllum kutense, Lithothamnion microcellulosum, Lithothamnion praefructiculosum, and Lithothamnion tchernomoricumi possessi multiporatei conceptaclesi andi non-coaxial ventral core and can be attributed to the subfamily Melobesioideae. The lack of epithallial cells, however, prevents any precise generic assignment within the Lithothamnion, Phymatolithon, Clathromorphum and Synarthrophyton complex. Finally, the lack of significant charactersi preventsi any confidenti attributioni of the type of ‘Lithothamnion saxorum var. korolukae’ to any defined generic or suprageneric taxon within the Hapalidiales or the Corallinales. The absence of reproductive structures in the types of ‘Lithothamnion caucasicum’, ‘Lithothamnion (?) intergeminum’, and ‘Lithothamnion (?) suhumii’ prevents the placement of these taxa in any order and family within Hapalidiales, Corallinales or Sporolithales. © Sociedad Española de Paleontología.","Calcareous algae; Hapalidiales; Melobesioideae; Rhodophyta; Taxonomy",,"Braga, J.C.; Departamento de Estratigrafía y Paleontología, Universidad de Granada, Campus de Fuentenueva, Spain; email: jbraga@ugr.es",,"Sociedad Espanola de Paleontologia",22550550,,,,"English","Span. J. Paleontol.",Article,,Scopus,2-s2.0-84957107319
"Pickford M.","Large ungulates from the basal Oligocene of Oman: 1 - Embrithopoda [Grandes ungulados del Oligoeeno basal de Oman: 1- Embrithopoda]",2015,"Spanish Journal of Paleontology","30","1",,"33","42",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983142987&partnerID=40&md5=3a22c1db66717696b1eb9409a8fa8c16","Sorbonne Universités - CR2P, MNHN, CNRS, UPMC - Paris VI, 8, rue Buffon, Paris, France","Pickford, M., Sorbonne Universités - CR2P, MNHN, CNRS, UPMC - Paris VI, 8, rue Buffon, Paris, France","Arsinoitheres (Embrithopoda, Mammalia) have been known to oceur in the Early Oligocene of Oman since 1992, yet the fossils on which the records were based have not yet been published. This contribution rectifies this situation and provides the first secure basis for the presence of arsinoitheres in Oman, some post-cranial material previously attributed to this genus being of uncertain afĩìnities. The Omani records and the one in the Shumaysi Formation, Saudi Arabia, extend the distribution of Arsinoitherium andrewsi to the northeastern extremities of the Afro-Arabian Continent. © 2015, Sociedad Española de Paleontolog a.","Arsinoitherium; Biogeography; Embrithopoda; Oligocene; Oman",,"Pickford, M.; Sorbonne Universités - CR2P, MNHN, CNRS, UPMC - Paris VI, 8, rue Buffon, France; email: pickford@mnhn.fr",,"Sociedad Espanola de Paleontologia",22550550,,,,"English","Span. J. Paleontol.",Article,,Scopus,2-s2.0-84983142987
"Navas-Parejo P., Martínez-Pérez C.","Trending topics in Spanish Palaeontology: Contributions from the XI encuentro de jóvenes investigadores",2015,"Spanish Journal of Paleontology","30","1",,"95","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988223612&partnerID=40&md5=588bdbd7785e97995658f9df256a2a60","Estación Regional del Noroeste, Instituto de Geología, UNAM, Hermosillo, Mexico; Departamento de Estratigrafĩa y Paleontología, Universidad de Granada, Granada, Spain; Departamento de Geologia, Universitat de Valencia, Buŗjassot (Valencia), Spain","Navas-Parejo, P., Estación Regional del Noroeste, Instituto de Geología, UNAM, Hermosillo, Mexico, Departamento de Estratigrafĩa y Paleontología, Universidad de Granada, Granada, Spain; Martínez-Pérez, C., Departamento de Geologia, Universitat de Valencia, Buŗjassot (Valencia), Spain",[No abstract available],,,,,"Sociedad Espanola de Paleontologia",22550550,,,,"English","Span. J. Paleontol.",Article,,Scopus,2-s2.0-84988223612
"Pickford M.","Large ungulates from the basal oligocene of oman: 3 - anthracotheriidae [Grandes ungulados del oligoceno basal de oman: 3-anthracotheriidae]",2015,"Spanish Journal of Paleontology","30","2",,"257","264",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027542632&partnerID=40&md5=0a9efb741c2280a513b02fa562471928","Sorbonne Universités - CR2P, MNHN CNRS UPMC, Paris VI, 8, rue Buffon, Paris, France","Pickford, M., Sorbonne Universités - CR2P, MNHN CNRS UPMC, Paris VI, 8, rue Buffon, Paris, France","The presence of Anthracotheriidae, Artiodactyla, Mammalia, in the Early Oligocene of Oman was reported in 1992, but the fossils were never described. This paper rectifies the situation by describing two teeth that can be attributed to Bothriogenys gorringei, a species that is common in the Eocene-Oligocene Fayum deposits, Egypt. The Omani fossils help to fill a geographic gap that used to exist between the Fayum species on the hand and, anthracothere species from the Far East on the other. The material consists of an upper molar from Thaytiniti and half a lower molar from Taqah. © Sociedad Española de Paleontología.","Anthracotheriidae; Biogeography; Bothriogenys; Oligocene; Oman",,"Pickford, M.; Sorbonne Universités - CR2P, MNHN CNRS UPMC, Paris VI, 8, rue Buffon, France; email: pickford@mnhn.fr",,"Sociedad Espanola de Paleontologia",22550550,,,,"English","Span. J. Paleontol.",Article,,Scopus,2-s2.0-85027542632
"Laborda-López C., Aguirre J., Donovan S.K., Navas-Parejo P., Rodríguez S.","Fossil assemblages and biostratigraphy of metamorphic rocks of nevado-filábride complex from the Águilas tectonic arc (SE Spain) [Asociaciones de fósiles y bioestratigrafía de las rocas metamórficas del Complejo Nevado-Filábride del arco tectónico de Águilas (SE de España)]",2015,"Spanish Journal of Paleontology","30","2",,"275","292",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007030844&partnerID=40&md5=a7b5f1b2882fe31c730f402d06628006","Departamento de Geología, Universidad de Jaén, Escuela Politécnica Superior de Linares, C/Alfonso X El Sabio, n° 28, edificio A, buzón 8, Linares, Spain; Departamento de Estratigrafía y Paleontología, Facultad de Ciencias, Universidad de Granada, Campus de Fuentenueva s.N, Granada, Spain; Department of Geology, Naturalis Biodiversity Center, Postbus 9517, Leiden, Netherlands; Instituto de Geología, Estación Regional del Noroeste, Universidad Nacional Autónoma de México, Av. Luis Donaldo Colosio M. Esq. Madrid s/n, Campus UNISON, Apdo. 1039, Hermosillo, Sonora, Mexico; UEI-Departamento de Paleontologia (CSIC-UCM), Facultad de Ciencias Geológicas, Universidad Complutense, Ciudad Universitaria s/n, Madrid, Spain","Laborda-López, C., Departamento de Geología, Universidad de Jaén, Escuela Politécnica Superior de Linares, C/Alfonso X El Sabio, n° 28, edificio A, buzón 8, Linares, Spain; Aguirre, J., Departamento de Estratigrafía y Paleontología, Facultad de Ciencias, Universidad de Granada, Campus de Fuentenueva s.N, Granada, Spain; Donovan, S.K., Department of Geology, Naturalis Biodiversity Center, Postbus 9517, Leiden, Netherlands; Navas-Parejo, P., Instituto de Geología, Estación Regional del Noroeste, Universidad Nacional Autónoma de México, Av. Luis Donaldo Colosio M. Esq. Madrid s/n, Campus UNISON, Apdo. 1039, Hermosillo, Sonora, Mexico; Rodríguez, S., UEI-Departamento de Paleontologia (CSIC-UCM), Facultad de Ciencias Geológicas, Universidad Complutense, Ciudad Universitaria s/n, Madrid, Spain","Abundant marine macrofossils are present in graphitic marbles and calc-silicate schists belonging to the Veleta nappe of the Nevado-Filábride Complex (internal Zones of the Betic Cordillera, SE Spain), in what is called the Águilas tectonic arc. These fossils have resisted metamorphism and deformation, and in some instances have been finely preserved. The fossil assemblages are dominated by crinoids, followed by minor cephalopods, brachiopods, rugose corals, and putative sections of trilobites. In addition to these confidently identified groups, there are other fossil represented, but deformation and extensive recrystallization have destroyed anatomical characters, hampering their taxonomici dentification. Among the crinoids, the columnal parataxa Pentagonopentagonalis (col.) and Bystrowicrinus (col.) have been recognized. Planispiral cephalopods, assigned to either primitive ammonoids attributable to the order Agoniatitid (one of them being a possible member of the family Mimosphinctidae) or coiled nautilids, as well as orthoconid sections of possible orthoceratids or bactritids are present. Finally, there are rugose corals attributable to the family Phillipsastreidae, possibly Peneckiella. Among the remains with obscure taxonomic assignment, we recognize possible laminar calcareous algae and benthic foraminifers. Finally, irregular, massive structures showing a rough laminar organization and longitudinal tubes with rounded sections are found in some black marble beds. These can be identified either as possible chaetetids or bryozoans. The report of these taxa has limited the rocks studied to the Emsian, late Early Devonian. © Sociedad Española de Paleontología.","Betic Cordillera; Early Devonian; Internal Zones; Invertebrate fossils; Murcia",,"Laborda-López, C.; Departamento de Geología, Universidad de Jaén, Escuela Politécnica Superior de Linares, C/Alfonso X El Sabio, n° 28, edificio A, buzón 8, Spain; email: claborda@ujaen.es",,"Sociedad Espanola de Paleontologia",22550550,,,,"English","Span. J. Paleontol.",Article,,Scopus,2-s2.0-85007030844
"Esperante R., Poma O.","Taphonomy and palacopathology of two mysticete whales, upper miocene pisco formation, Peru [Tafonomía y paleopatología de dos ballenas mysticete, formación Pisco, mioceno superior, Peru]",2015,"Spanish Journal of Paleontology","30","1",,"1","14",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983142770&partnerID=40&md5=f1d97e636b70914321ab470cbbcd6310","Geoscience Research Institute, Loma Linda, CA, United States; Universidad Peruana Unión, Carretera Central Km. 19, Ñaňa, Lima, Peru","Esperante, R., Geoscience Research Institute, Loma Linda, CA, United States; Poma, O., Universidad Peruana Unión, Carretera Central Km. 19, Ñaňa, Lima, Peru","Two mysticete fossil whales from the upper Miocene of the Pisco Formation in Peru are described that show healed bone-fractures in ribs. One specimen is preserved in a tuffaceous, diatomaceous siltstone and the other specimen is preserved in siltstone. Both specimens are well preserved, mostly articulated and almost complete. Shark teeth were found associated with one of the skeletons, but both specimens lack any trace evidence for the activity of macro-scavengers. We suggest that the cause of bone fracture may have been collision with rocky shores, other whales, or large predators. The fact that the rib fractures healed indicates that the whales did not die due to the bone fractures. Sedimentologic and paleontological evidence indicate that they were rapidly buried in the marine platform with well-oxygenated water. © 2015, Sociedad Española de Paleontolog a.","Marine mammal; Mysticeti; Paleopathology; Pisco Formation; Taphonomy",,"Esperante, R.; Geoscience Research InstituteUnited States; email: resperante@llu.edu",,"Sociedad Espanola de Paleontologia",22550550,,,,"English","Span. J. Paleontol.",Article,,Scopus,2-s2.0-84983142770
