Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Mlčoch, B., Konopásek, J.","6506594087;6603223515;","Pre-Late carboniferous geology along the contact of the saxothuringian and Teplá-Barrandian zones in the area covered by younger sediments and volcanics (western Bohemian Massif, Czech Republic)",2010,"Journal of Geosciences","55","2",,"81","94",,22,"10.3190/jgeosci.068","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955500653&doi=10.3190%2fjgeosci.068&partnerID=40&md5=9c9c356c0fdda7141598c7bdf3308744",Article,Open Access,Scopus,2-s2.0-77955500653
"Beck, P., Pommerol, A., Schmitt, B., Brissaud, O.","7201483615;25925354700;7202241041;35773209200;","Kinetics of water adsorption on minerals and the breathing of the Martian regolith",2010,"Journal of Geophysical Research E: Planets","115","10", E10011,"","",,22,"10.1029/2009JE003539","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049410001&doi=10.1029%2f2009JE003539&partnerID=40&md5=91af815769f669118bf62b43019ee75f",Article,Open Access,Scopus,2-s2.0-78049410001
"González, G., Cembrano, J., Aron, F., Veloso, E.E., Shyu, J.B.H.","56013579600;6602813874;37074057700;55901391600;36610893900;","Coeval compressional deformation and volcanism in the central Andes, case studies from northern Chile (23°S-24°S)",2009,"Tectonics","28","6", TC6003,"","",,22,"10.1029/2009TC002538","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956482531&doi=10.1029%2f2009TC002538&partnerID=40&md5=3d441618c4a0d04d1feb08db896bd619",Article,Open Access,Scopus,2-s2.0-77956482531
"Sutherland, R., Stagpoole, V., Uruski, C., Kennedy, C., Bassett, D., Henrys, S., Scherwath, M., Kopp, H., Field, B., Toulmin, S., Barker, D., Bannister, S., Davey, F., Stern, T., Flueh, E.R.","7402351635;36914355500;57119803800;39261752400;36186611700;6701562033;56227179100;7005558435;7005233816;36609249700;21734446300;7003513759;7006955035;7102707331;7003329548;","Reactivation of tectonics, crustal underplating, and uplift after 60 Myr of passive subsidence, Raukumara Basin, Hikurangi-Kermadec fore arc, New Zealand: Implications for global growth and recycling of continents",2009,"Tectonics","28","5", TC5017,"","",,22,"10.1029/2008TC002356","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954353989&doi=10.1029%2f2008TC002356&partnerID=40&md5=5b6007b17bbd234c4a34784dab966085",Article,Open Access,Scopus,2-s2.0-77954353989
"Gudmundsson, Ó., Khan, A., Voss, P.","7004087369;7404909560;7006425667;","Rayleigh-wave group-velocity of the Icelandic crust from correlation of ambient seismic noise",2007,"Geophysical Research Letters","34","14", L14314,"","",,22,"10.1029/2007GL030215","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548585861&doi=10.1029%2f2007GL030215&partnerID=40&md5=e3332b6d3a568b442f498e3a89e59446",Article,Open Access,Scopus,2-s2.0-34548585861
"Kendall, R.A., Latychev, K., Mitrovica, J.X., Davis, J.E., Tamisiea, M.E.","8607674800;56422360000;7006617790;57199369944;6603503726;","Decontaminating tide gauge records for the influence of glacial isostatic adjustment: The potential impact of 3-D Earth structure",2006,"Geophysical Research Letters","33","24", L24318,"","",,22,"10.1029/2006GL028448","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247565786&doi=10.1029%2f2006GL028448&partnerID=40&md5=82a4faa8458bda1c37661adb45d6a13d",Article,Open Access,Scopus,2-s2.0-34247565786
"Nielsen, S.G., Marschall, H.R.","7402454546;7006455699;","Geochemical evidence for mélange melting in global arcs",2017,"Science Advances","3","4", e1602402,"","",,21,"10.1126/sciadv.1602402","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018990085&doi=10.1126%2fsciadv.1602402&partnerID=40&md5=110da37e1dc1cc6bfdb43c53fa02aefa",Article,Open Access,Scopus,2-s2.0-85018990085
"Gallhofer, D., Quadt, A.V., Peytcheva, I., Schmid, S.M., Heinrich, C.A.","55877402500;6602356363;9737626400;35424598400;7006329971;","Tectonic, magmatic, and metallogenic evolution of the Late Cretaceous arc in the Carpathian-Balkan orogen",2015,"Tectonics","34","9",,"1813","1836",,21,"10.1002/2015TC003834","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945459705&doi=10.1002%2f2015TC003834&partnerID=40&md5=c4e47e9125702baa2d8bf583d9f45a36",Article,Open Access,Scopus,2-s2.0-84945459705
"Clerc, C., Lahfid, A., Monié, P., Lagabrielle, Y., Chopin, C., Poujol, M., Boulvais, P., Ringenbach, J.-C., Masini, E., De St Blanquat, M.","55508080300;35800100000;7004163812;7003570402;56186820700;6602092883;55930696300;6505769402;35307283900;56711960200;","High-temperature metamorphism during extreme thinning of the continental crust: A reappraisal of the North Pyrenean passive paleomargin",2015,"Solid Earth","6","2",,"643","668",,21,"10.5194/se-6-643-2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84935880155&doi=10.5194%2fse-6-643-2015&partnerID=40&md5=0b3959908080896882eaa6fd88070188",Article,Open Access,Scopus,2-s2.0-84935880155
"Sarafian, E., Evans, R.L., Collins, J.A., Elsenbeck, J., Gaetani, G.A., Gaherty, J.B., Hirth, G., Lizarralde, D.","56598006600;55713713100;55343644000;26431292600;7007024616;6602879543;7004091845;6602177614;","The electrical structure of the central Pacific upper mantle constrained by the NoMelt experiment",2015,"Geochemistry, Geophysics, Geosystems","16","4",,"1115","1132",,21,"10.1002/2014GC005709","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027955581&doi=10.1002%2f2014GC005709&partnerID=40&md5=a7b36997d74ad18c8c75c295be1e41e0",Article,Open Access,Scopus,2-s2.0-85027955581
"Reeve, M.T., Bell, R.E., Duffy, O.B., Jackson, C.A.-L., Sansom, E.","56007780700;57203467565;55363832900;55049424400;56460192900;","The growth of non-colinear normal fault systems; What can we learn from 3D seismic reflection data?",2015,"Journal of Structural Geology","70",,,"141","155",,21,"10.1016/j.jsg.2014.11.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919916175&doi=10.1016%2fj.jsg.2014.11.007&partnerID=40&md5=23529002472f01c1de11438942609f26",Article,Open Access,Scopus,2-s2.0-84919916175
"Hansen, L.N., Cheadle, M.J., John, B.E., Swapp, S.M., Dick, H.J.B., Tucholke, B.E., Tivey, M.A.","55435492600;7003914970;7102211321;6507053871;7103029414;7003803006;7004098261;","Mylonitic deformation at the Kane oceanic core complex: Implications for the rheological behavior of oceanic detachment faults",2013,"Geochemistry, Geophysics, Geosystems","14","8",,"3085","3108",,21,"10.1002/ggge.20184","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885139140&doi=10.1002%2fggge.20184&partnerID=40&md5=db79c6c9a7dbd850a39e9ba40fe8e92a",Article,Open Access,Scopus,2-s2.0-84885139140
"Nowacki, A., Walker, A.M., Wookey, J., Kendall, J.-M.","36608824100;56962719700;8614941400;7103130134;","Evaluating post-perovskite as a cause of D"" anisotropy in regions of palaeosubduction",2013,"Geophysical Journal International","192","3",,"1085","1090",,21,"10.1093/gji/ggs068","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876871888&doi=10.1093%2fgji%2fggs068&partnerID=40&md5=d9a2a2d03568b9888724fb588791752e",Article,Open Access,Scopus,2-s2.0-84876871888
"Mittelstaedt, E., Soule, S., Harpp, K., Fornari, D., McKee, C., Tivey, M., Geist, D., Kurz, M.D., Sinton, C., Mello, C.","10438829300;7005028214;6602797114;7003811602;55241941200;7004098261;7004593770;7102592165;7004696749;57188535967;","Multiple expressions of plume-ridge interaction in the Galápagos: Volcanic lineaments and ridge jumps",2012,"Geochemistry, Geophysics, Geosystems","13","5", Q05018,"","",,21,"10.1029/2012GC004093","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861910757&doi=10.1029%2f2012GC004093&partnerID=40&md5=a397c296b34c0706cd9636325b61396d",Article,Open Access,Scopus,2-s2.0-84861910757
"Augustin, N., Paulick, H., Lackschewitz, K.S., Eisenhauer, A., Garbe-Schönberg, D., Kuhn, T., Botz, R., Schmidt, M.","25630572100;6603614766;6701752628;7004501730;6701328435;37044868300;7003454776;55472606600;","Alteration at the ultramafic-hosted Logatchev hydrothermal field: Constraints from trace element and Sr-O isotope data",2012,"Geochemistry, Geophysics, Geosystems","13","1", Q0AE07,"","",,21,"10.1029/2011GC003903","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858953548&doi=10.1029%2f2011GC003903&partnerID=40&md5=de1fc71c638f284c8281121849f0e5bd",Article,Open Access,Scopus,2-s2.0-84858953548
"Farbod, Y., Bellier, O., Shabanian, E., Abbassi, M.R.","25227202900;6701480690;8514708000;8106787600;","Geomorphic and structural variations along the Doruneh Fault System (central Iran)",2011,"Tectonics","30","6", TC6014,"","",,21,"10.1029/2011TC002889","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855376300&doi=10.1029%2f2011TC002889&partnerID=40&md5=c2016bdae03cfc1850bc5e6b34c345ed",Article,Open Access,Scopus,2-s2.0-84855376300
"Zwingmann, H., Han, R., Ree, J.-H.","6602462320;9041681800;7004341468;","Cretaceous reactivation of the Deokpori Thrust, Taebaeksan Basin, South Korea, constrained by K-Ar dating of clayey fault gouge",2011,"Tectonics","30","5", TC5015,"","",,21,"10.1029/2010TC002829","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80055026612&doi=10.1029%2f2010TC002829&partnerID=40&md5=623fc33d8a6ea7f02778a18da6df82fc",Article,Open Access,Scopus,2-s2.0-80055026612
"Becker, D., Cailleau, B., Dahm, T., Shapiro, Kaiser, D.","57202894858;16479778800;55232297500;37073466000;7202543360;","Stress triggering and stress memory observed from acoustic emission records in a salt mine",2010,"Geophysical Journal International","182","2",,"933","948",,21,"10.1111/j.1365-246X.2010.04642.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955225198&doi=10.1111%2fj.1365-246X.2010.04642.x&partnerID=40&md5=3d4ab4259029a315f237e6eeaea3ea19",Article,Open Access,Scopus,2-s2.0-77955225198
"Bokelmann, G., Maufroy, E.","6701364593;23489380100;","Mantle structure under Gibraltar constrained by dispersion of body waves",2007,"Geophysical Research Letters","34","22", L22305,"","",,21,"10.1029/2007GL030964","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38949088954&doi=10.1029%2f2007GL030964&partnerID=40&md5=ca05f93f6204aa859032eae5b7286af6",Article,Open Access,Scopus,2-s2.0-38949088954
"Viegas, G., Menegon, L., Archanjo, C.","57170416900;14219234300;6603397081;","Brittle grain-size reduction of feldspar, phase mixing and strain localization in granitoids at mid-crustal conditions (Pernambuco shear zone, NE Brazil)",2016,"Solid Earth","7","2",,"375","396",,20,"10.5194/se-7-375-2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960934211&doi=10.5194%2fse-7-375-2016&partnerID=40&md5=a78f903e59ba6aacd86fe37dea009bde",Article,Open Access,Scopus,2-s2.0-84960934211
"Fosdick, J.C., Carrapa, B., Ortíz, G.","25626114800;6506156162;56823123300;","Faulting and erosion in the Argentine Precordillera during changes in subduction regime: Reconciling bedrock cooling and detrital records",2015,"Earth and Planetary Science Letters","432",,,"73","83",,20,"10.1016/j.epsl.2015.09.041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944255805&doi=10.1016%2fj.epsl.2015.09.041&partnerID=40&md5=5d0159bd7aa1c02e5f46ada9fc849b14",Article,Open Access,Scopus,2-s2.0-84944255805
"Hopper, E., Fischer, K.M.","55994271400;7403153903;","The meaning of midlithospheric discontinuities: A case study in the northern U.S. craton",2015,"Geochemistry, Geophysics, Geosystems","16","12",,"4057","4083",,20,"10.1002/2015GC006030","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955464659&doi=10.1002%2f2015GC006030&partnerID=40&md5=086c251d05b2ea6f6537f084e6ceeac2",Article,Open Access,Scopus,2-s2.0-84955464659
"Armitage, J.J., Ferguson, D.J., Goes, S., Hammond, J.O.S., Calais, E., Rychert, C.A., Harmon, N.","37068668200;56687824200;7003945305;24764933600;7007060133;8702440100;6507534538;","Upper mantle temperature and the onset of extension and break-up in Afar, Africa",2015,"Earth and Planetary Science Letters","418",,,"78","90",,20,"10.1016/j.epsl.2015.02.039","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924566034&doi=10.1016%2fj.epsl.2015.02.039&partnerID=40&md5=7e1e5ca478271d6f8cc259057707d458",Article,Open Access,Scopus,2-s2.0-84924566034
"Klitzke, P., Faleide, J.I., Scheck-Wenderoth, M., Sippel, J.","56254538800;6603770949;8266874300;24333038300;","A lithosphere-scale structural model of the Barents Sea and Kara Sea region",2015,"Solid Earth","6","1",,"153","172",,20,"10.5194/se-6-153-2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922820511&doi=10.5194%2fse-6-153-2015&partnerID=40&md5=371358756dfe9877c6bd54dd97f9b98b",Article,Open Access,Scopus,2-s2.0-84922820511
"Angiboust, S., Kirsch, J., Oncken, O., Glodny, J., Monié, P., Rybacki, E.","26640195300;57202243655;6701860770;56070759400;7004163812;6602423141;","Probing the transition between seismically coupled and decoupled segments along an ancient subduction interface",2015,"Geochemistry, Geophysics, Geosystems","16","6",,"1905","1922",,20,"10.1002/2015GC005776","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040717675&doi=10.1002%2f2015GC005776&partnerID=40&md5=11352339fbf3f2de837fc4de07a9617a",Article,Open Access,Scopus,2-s2.0-85040717675
"Chiverton, A., Hannaford, J., Holman, I., Corstanje, R., Prudhomme, C., Bloomfield, J., Hess, T.M.","56262069500;8974407600;55900242900;21734013100;6603746516;7006246653;7101870430;","Which catchment characteristics control the temporal dependence structure of daily river flows?",2015,"Hydrological Processes","29","6",,"1353","1369",,20,"10.1002/hyp.10252","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923842453&doi=10.1002%2fhyp.10252&partnerID=40&md5=7fc26099b17a4b1ed9f1663abee326d4",Article,Open Access,Scopus,2-s2.0-84923842453
"Pamukcu, A.S., Gualda, G.A.R., Bégué, F., Gravley, D.M.","36873197200;8649551000;56285267400;15046779900;","Melt inclusion shapes: Timekeepers of short-lived giant magma bodies",2015,"Geology","43","11",,"947","950",,20,"10.1130/G37021.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948782385&doi=10.1130%2fG37021.1&partnerID=40&md5=bfe0f31e83632244d22f75548e8444a7",Article,Open Access,Scopus,2-s2.0-84948782385
"Agar, S.M., Geiger, S.","57190288745;55416221000;","Fundamental controls on fluid flow in carbonates: Current workflows to emerging technologies",2015,"Geological Society Special Publication","406","1",,"1","59",,20,"10.1144/SP406.18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929874600&doi=10.1144%2fSP406.18&partnerID=40&md5=d037ff87a8e9c79330529a169ed155df",Article,Open Access,Scopus,2-s2.0-84929874600
"Hammond, J.O.S.","24764933600;","Constraining melt geometries beneath the Afar Depression, Ethiopia from teleseismic receiver functions: The anisotropic H- κ stacking technique",2014,"Geochemistry, Geophysics, Geosystems","15","4",,"1316","1322",,20,"10.1002/2013GC005186","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901363686&doi=10.1002%2f2013GC005186&partnerID=40&md5=5c02324e2587fd23d04276a8cca5019f",Article,Open Access,Scopus,2-s2.0-84901363686
"Aghaei, O., Nedimovic̈, M.R., Carton, H., Carbotte, S.M., Canales, J.P., Mutter, J.C.","55173856400;35566466900;19638316500;6701464856;35568760700;7005291768;","Crustal thickness and Moho character of the fast-spreading East Pacific Rise from 9°42′N to 9°57′N from poststack-migrated 3-D MCS data",2014,"Geochemistry, Geophysics, Geosystems","15","3",,"634","657",,20,"10.1002/2013GC005069","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898621760&doi=10.1002%2f2013GC005069&partnerID=40&md5=9f905f76bd02c592b44350c9fd13f1aa",Article,Open Access,Scopus,2-s2.0-84898621760
"Jakobsson, M., Björck, S., O'Regan, M., Flodén, T., Greenwood, S.L., Swärd, H., Lif, A., Ampel, L., Koyi, H., Skelton, A.","7005917443;7103276854;8353426000;6601992672;23974369500;56120427000;56120942600;24337481300;7004081123;7003943929;","Major earthquake at the Pleistocene-Holocene transition in Lake Vättern, Southern Sweden",2014,"Geology","42","5",,"379","382",,20,"10.1130/G35499.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898920980&doi=10.1130%2fG35499.1&partnerID=40&md5=67b71ccfbce8174d4bc423c9a654fcdd",Article,Open Access,Scopus,2-s2.0-84898920980
"Prudencio, J., Ibáñez, J.M., García-Yeguas, A., Del Pezzo, E., Posadas, A.M.","55926919600;7101992312;16068350900;7003907590;7004306591;","Spatial distribution of intrinsic and scattering seismic attenuation in active volcanic islands-II: Deception Island images",2013,"Geophysical Journal International","195","3",,"1957","1969",,20,"10.1093/gji/ggt360","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887535171&doi=10.1093%2fgji%2fggt360&partnerID=40&md5=903226208299eb594e640fb406439fd8",Article,Open Access,Scopus,2-s2.0-84887535171
"Singh, M.C., Chakraborty, N.","37666008300;8264072600;","Reflection and refraction of P-, SV- and thermal wave, at an initially stressed solid-liquid interface in generalized thermoelasticity",2013,"Applied Mathematical Modelling","37","1-2",,"463","475",,20,"10.1016/j.apm.2012.03.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868470664&doi=10.1016%2fj.apm.2012.03.008&partnerID=40&md5=8cc70917e936916a65a8601f61232d1d",Article,Open Access,Scopus,2-s2.0-84868470664
"Heit, B., Yuan, X., Bianchi, M., Kind, R., Gossler, J.","21734324900;55303904700;7402561564;7102843517;6508127954;","Study of the lithospheric and upper-mantle discontinuities beneath eastern Asia by SS precursors",2010,"Geophysical Journal International","183","1",,"252","266",,20,"10.1111/j.1365-246X.2010.04714.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78349278916&doi=10.1111%2fj.1365-246X.2010.04714.x&partnerID=40&md5=d962524d63a236c9b48c51c5a1c764a7",Article,Open Access,Scopus,2-s2.0-78349278916
"Kiddle, E.J., Edwards, B.R., Loughlin, S.C., Petterson, M., Sparks, R.S.J., Voight, B.","35388589300;7202177331;7003275916;7003777801;7202344707;7006549154;","Crustal structure beneath Montserrat, Lesser Antilles, constrained by xenoliths, seismic velocity structure and petrology",2010,"Geophysical Research Letters","37","7", L00E11,"","",,20,"10.1029/2009GL042145","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950470914&doi=10.1029%2f2009GL042145&partnerID=40&md5=c50fe705ff68b9ad9cbed4ccdf4beb4f",Article,Open Access,Scopus,2-s2.0-77950470914
"Li, C., Wen, T., Li, Z., Dickerson, R.R., Yang, Y., Zhao, Y., Wang, Y., Tsay, S.-C.","23469723500;8957365400;7409080503;7101638253;55029860300;23669484200;7601490850;7101899854;","Concentrations and origins of atmospheric lead and other trace species at a rural site in northern China",2010,"Journal of Geophysical Research Atmospheres","115","19", D00K23,"","",,20,"10.1029/2009JD013639","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958602814&doi=10.1029%2f2009JD013639&partnerID=40&md5=d79325802890951a4a202aa7cb533b26",Article,Open Access,Scopus,2-s2.0-77958602814
"Gani, N.Ds., Abdelsalam, M.G., Gera, S., Gani, M.R.","23479546300;7003843249;26634941600;36478538600;","Stratigraphic and structural evolution of the Blue Nile Basin, Northwestern Ethiopian Plateau",2009,"Geological Journal","44","1",,"30","56",,20,"10.1002/gj.1127","https://www.scopus.com/inward/record.uri?eid=2-s2.0-66149145334&doi=10.1002%2fgj.1127&partnerID=40&md5=3d863fab2cf31be928863ccea7241b54",Article,Open Access,Scopus,2-s2.0-66149145334
"Hippchen, S., Hyndman, R.D.","23469879500;24321106000;","Thermal and structural models of the Sumatra subduction zone: Implications for the megathrust seismogenic zone",2008,"Journal of Geophysical Research: Solid Earth","113","12", B12103,"","",,20,"10.1029/2008JB005698","https://www.scopus.com/inward/record.uri?eid=2-s2.0-61449161150&doi=10.1029%2f2008JB005698&partnerID=40&md5=f9f7860fd8c153571d3953f8bf2cb059",Article,Open Access,Scopus,2-s2.0-61449161150
"Huang, M.-H., Hu, J.-C., Hsieh, C.-S., Ching, K.-E., Rau, R.-J., Pathier, E., Fruneau, B., Deffontaines, B.","15053383700;7406417594;14041609100;15053070500;7101921268;6507002799;35579260900;7004102054;","A growing structure near the deformation front in SW Taiwan as deduced from SAR interferometry and geodetic observation",2006,"Geophysical Research Letters","33","12", L12305,"","",,20,"10.1029/2005GL025613","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750614945&doi=10.1029%2f2005GL025613&partnerID=40&md5=2e9122db93db289e8c2724df755fab13",Article,Open Access,Scopus,2-s2.0-33750614945
"Diaferia, I., Barchi, M., Loddo, M., Schiavone, D., Siniscalchi, A.","22937138600;35607053900;7003460818;55776050400;7006364209;","Detailed imaging of tectonic structures by multiscale Earth resistivity tomographies: The Colfiorito normal faults (central Italy)",2006,"Geophysical Research Letters","33","9", L09305,"","",,20,"10.1029/2006GL025828","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745685126&doi=10.1029%2f2006GL025828&partnerID=40&md5=48855c6454b7d28ab642562c2fc4db9b",Article,Open Access,Scopus,2-s2.0-33745685126
"Rogers, A.D., Nekvasil, H.","56249231500;6602598056;","Feldspathic rocks on Mars: Compositional constraints from infrared spectroscopy and possible formation mechanisms",2015,"Geophysical Research Letters","42","8",,"2619","2626",,19,"10.1002/2015GL063501","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929514167&doi=10.1002%2f2015GL063501&partnerID=40&md5=10ce3ac2b7a74b8b8d03d9197f1f8f0f",Article,Open Access,Scopus,2-s2.0-84929514167
"Bonamici, C.E., Fanning, C.M., Kozdon, R., Fournelle, J.H., Valley, J.W.","34970751500;57204251052;25936398900;6602587249;7101697449;","Combined oxygen-isotope and U-Pb zoning studies of titanite: New criteria for age preservation",2015,"Chemical Geology","398",,,"70","84",,19,"10.1016/j.chemgeo.2015.02.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923039921&doi=10.1016%2fj.chemgeo.2015.02.002&partnerID=40&md5=a6e475bb4cbd4b23614910c8bf7c7f13",Article,Open Access,Scopus,2-s2.0-84923039921
"Abdelmalak, M.M., Andersen, T.B., Planke, S., Faleide, J.I., Corfu, F., Tegner, C., Shephard, G.E., Zastrozhnov, D., Myklebust, R.","54782119000;7201524343;6603417066;6603770949;7005308863;6603873575;36663081600;35735730400;8653954600;","The ocean-continent transition in the mid-norwegian margin: Insight from seismic data and an onshore caledonian field analogue",2015,"Geology","43","11",,"1011","1014",,19,"10.1130/G37086.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948768280&doi=10.1130%2fG37086.1&partnerID=40&md5=42402217dbe22918de8f84138842c158",Article,Open Access,Scopus,2-s2.0-84948768280
"Shito, A., Suetsugu, D., Furumura, T., Sugioka, H., Ito, A.","56049155600;6603845406;7004354201;6701655538;8580855200;","Small-scale heterogeneities in the oceanic lithosphere inferred from guided waves",2013,"Geophysical Research Letters","40","9",,"1708","1712",,19,"10.1002/grl.50330","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879125934&doi=10.1002%2fgrl.50330&partnerID=40&md5=8a8ddf0b2d7dc5918d71eda7af32185d",Article,Open Access,Scopus,2-s2.0-84879125934
"Novák, M., Kadlec, T., Gadas, P.","7402369401;57201277716;36469894600;","Geological position, mineral assemblages and contamination of granitic pegmatites in the Moldanubian Zone, Czech Republic; examples from the Vlastějovice region",2013,"Journal of Geosciences (Czech Republic)","58","1",,"21","47",,19,"10.3190/jgeosci.132","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876397045&doi=10.3190%2fjgeosci.132&partnerID=40&md5=09d5048877eca80e3231491cbc150821",Article,Open Access,Scopus,2-s2.0-84876397045
"Gulick, S.P.S., Christeson, G.L., Barton, P.J., Grieve, R.A.F., Morgan, J.V., Urrutia-Fucugauchi, J.","6701859897;6701635850;7102864109;26540762300;35610753700;55665512600;","Geophysical characterization of the Chicxulub impact crater",2013,"Reviews of Geophysics","51","1",,"31","52",,19,"10.1002/rog.20007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879075868&doi=10.1002%2frog.20007&partnerID=40&md5=bfb0665e34df7b8cbff5a8ffb6df63e9",Article,Open Access,Scopus,2-s2.0-84879075868
"Richards, M., Contreras-Reyes, E., Lithgow-Bertelloni, C., Ghiorso, M., Stixrude, L.","7402054534;17342203300;6602076245;7004857572;7003403662;","Petrological interpretation of deep crustal intrusive bodies beneath oceanic hotspot provinces",2013,"Geochemistry, Geophysics, Geosystems","14","3",,"604","619",,19,"10.1029/2012GC004448","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879869983&doi=10.1029%2f2012GC004448&partnerID=40&md5=17056f99779da881e2f7efdaaa83f5d8",Article,Open Access,Scopus,2-s2.0-84879869983
"Moore, G.F., Saffer, D., Studer, M., Costa Pisani, P.","55605773852;7004528709;39763124900;9940052700;","Structural restoration of thrusts at the toe of the Nankai Trough accretionary prism off Shikoku Island, Japan: Implications for dewatering processes",2012,"Geochemistry, Geophysics, Geosystems","12","5", Q0AD12,"","",,19,"10.1029/2010GC003453","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957480798&doi=10.1029%2f2010GC003453&partnerID=40&md5=96a03b1e209f1b0fb0887cb06b923201",Article,Open Access,Scopus,2-s2.0-79957480798
"Sasaki, Y., Towhata, I., Miyamoto, K., Shirato, M., Narita, A., Sasaki, T., Sako, S.","57198616080;7004309093;15081426200;55511454000;26768480700;7407394034;55510682100;","Reconnaissance report on damage in and around river levees caused by the 2011 off the Pacific coast of Tohoku Earthquake",2012,"Soils and Foundations","52","5",,"1016","1032",,19,"10.1016/j.sandf.2012.11.018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876694015&doi=10.1016%2fj.sandf.2012.11.018&partnerID=40&md5=bb4f6bd33c68ccfa58dce31960049426",Article,Open Access,Scopus,2-s2.0-84876694015
"Welford, J.K., Shannon, P.M., O'Reilly, B.M., Hall, J.","6602582500;7005175903;56819354500;34769905100;","Lithospheric density variations and Moho structure of the Irish Atlantic continental margin from constrained 3-D gravity inversion",2010,"Geophysical Journal International","183","1",,"79","95",,19,"10.1111/j.1365-246X.2010.04735.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958603120&doi=10.1111%2fj.1365-246X.2010.04735.x&partnerID=40&md5=ba3ebf8a4c6cfc731100a6ebae891ad7",Article,Open Access,Scopus,2-s2.0-77958603120
"Welford, J.K., Smith, J.A., Hall, J., Deemer, S., Srivastava, S.P., Sibuet, J.-C.","6602582500;57199014817;34769905100;6603388514;7403307196;7003975077;","Structure and rifting evolution of the northern Newfoundland Basin from erable multichannel seismic reflection profiles across the southeastern margin of Flemish Cap",2010,"Geophysical Journal International","180","3",,"976","998",,19,"10.1111/j.1365-246X.2009.04477.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950013763&doi=10.1111%2fj.1365-246X.2009.04477.x&partnerID=40&md5=f0f430b0ca9e617ba2a6ccbd844a0dc8",Article,Open Access,Scopus,2-s2.0-77950013763
"Stich, D., Danecek, P., Morelli, A., Tromp, J.","8924224400;57185522300;55724939200;7005551807;","Imaging lateral heterogeneity in the northern Apennines from time reversal of reflected surface waves",2009,"Geophysical Journal International","177","2",,"543","554",,19,"10.1111/j.1365-246X.2008.04044.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-64849104323&doi=10.1111%2fj.1365-246X.2008.04044.x&partnerID=40&md5=bee1773359e9551e04d1d1c17f7f0ccf",Article,Open Access,Scopus,2-s2.0-64849104323
