Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Agustin F.","ASTER mineral classification for regolith mapping in tick Hill Mount Isa, Northwest Queensland",2017,"Indonesian Journal on Geoscience","4","2",,"97","109",,,10.17014/ijog.4.2.97-109,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040777634&doi=10.17014%2fijog.4.2.97-109&partnerID=40&md5=42e5a1bb3a05ef355b90a1d6507402fc","Geological Survey Institute, Geological Agency Bandung, Indonesia, Jln. Diponegoro No. 57 Bandung, Indonesia","Agustin, F., Geological Survey Institute, Geological Agency Bandung, Indonesia, Jln. Diponegoro No. 57 Bandung, Indonesia","This paper analyzed the mineral maps of AlOH bearing minerals and iron oxide using ASTER imagery in Tick Hill, Mount Isa, northwestern part of Queensland, as a guide for mapping the regolith unit within the area. Tick Hill is part of the Proterozoic Eastern and Western Fold Belt Province (Mount Isa Inlier Complex) covered by Mesozoic and Paleozoic lithologies and dominated by medium to coarse hornblende-biotite granite and gneiss; both of which intruded during 1760 - 1720 Ma. Highly weathered landforms cover the whole area. The Mesozoic sediments have experienced deep weathering, and currently present in the form of mesas. The weathering profiles are dominated by kaolinite, smectite, and pedogenic carbonates with some secondary silicification. Part of the landform is covered by colluvium varying in thickness from less than 1 m up to 12 m in certain places. Digital image processing has been done to ASTER imagery, i.e: calibrating, mosaicing, and band ratioing and false colour RGB. Within these methods, iron oxide, kaolinite, AlOH, and MgOH group mineral maps have successfully been created through the ASTER imagery. Later, these mineral maps were applied to interpret the surface regolith mapping unit. In addition, field samples have been taken in regolith covered areas to validate the ASTER mineral information. © IJOG - 2017.","ASTER; Mineral mapping; Regolith mapping; Tick Hill",,"Agustin, F.; Geological Survey Institute, Geological Agency Bandung, Indonesia, Jln. Diponegoro No. 57 Bandung, Indonesia; email: afitchan@gmail.com",,"Geological Agency",23559314,,,,"English","Indones. J. Geosci.",Article,,Scopus,2-s2.0-85040777634
"Irzon R.","Geochemistry of late Triassic weak peraluminous A-type Karimun Granite, Karimun Regency, Riau Islands Province",2017,"Indonesian Journal on Geoscience","4","1",,"21","37",,,10.17014/ijog.4.1.21-37,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040763686&doi=10.17014%2fijog.4.1.21-37&partnerID=40&md5=9e2e078c70c1dd404b4d8d22d5d343c0","Centre for Geological Survey, Geological Agency, Ministry of Energy and Mineral Resources, Jln. Diponegoro No.57, Bandung, Jawa Barat, Indonesia","Irzon, R., Centre for Geological Survey, Geological Agency, Ministry of Energy and Mineral Resources, Jln. Diponegoro No.57, Bandung, Jawa Barat, Indonesia","Karimun is an island with various geological deposits: tin, granite, sand, and others. The tin deposit in Karimun is related to the granitoid tin belt which extends from Myanmar to western Indonesia. Late Triassic Karimun Granite is composed of quartz, K-feldspar, plagioclase, biotite, and/or muscovite with small amounts of accessory minerals. The granitoid unit is different with other felsic intrusive rocks in Malay Peninsular because of its A-type affinity although it is classified as part of the Tin Islands. All eight samples can be classified as altered rocks since the occurrence of secondary chlorite was identifed both macroscopically and microscopically. Petrography was used to describe the minerals that form the samples, whereas XRF and ICP-MS were used to study Karimun Granite from the geochemical point of view. Harker diagrams confirm that the granites show similarity to other granite units in Malaysia except for CaO. Whalen diagrams indicate the granite as A-type as well as the SiO2, REE, and LILE amounts. REE content in the weak peraluminous granitoid ranges from 183 to 3,296 ppm with Eu and Ce show negative anomalies in the REE spider diagram. Negative anomalies of Eu, Ba, Sr, P, and Ti in normalized spider plot also conclude that the studied granitoid indicates A-type.","A-type; Geochemistry; Karimun; REE; Tin belt",,"Irzon, R.; Centre for Geological Survey, Geological Agency, Ministry of Energy and Mineral Resources, Jln. Diponegoro No.57, Indonesia; email: ronaldo_irzon@yahoo.com",,"Geological Agency",23559314,,,,"English","Indones. J. Geosci.",Article,,Scopus,2-s2.0-85040763686
"Solihuddin T.","Atoll reef geomorphology of Sagori Island, SE Sulawesi: A reconnaissance study",2017,"Indonesian Journal on Geoscience","4","3",,"181","191",,,10.17014/ijog.4.3.181-191,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040766887&doi=10.17014%2fijog.4.3.181-191&partnerID=40&md5=ad22919eb027f7b6f4914784204c6133","Marine Research Centre, The Agency for Marine Research and Human Resources, Jln Pasir Putih II, Ancol Timur, Jakarta, Indonesia","Solihuddin, T., Marine Research Centre, The Agency for Marine Research and Human Resources, Jln Pasir Putih II, Ancol Timur, Jakarta, Indonesia","The Sagori Atoll of the Kabaena Island, SE Sulawesi is one of Indonesia's remote tropical reefs and such has received little attention from reef researchers. Non of early scientific expeditions reported either geomorphology or ecology of the Sagori Atoll in detail. This study is the first investigation of the reef geomorphology and associated habitats of Sagori Atoll within a biodiversity of ""Coral reef Triangle Initiative - CTI"" region, using data from satellite imagery and on ground observation. The Sagori Atoll environment consists of reef-island, atoll rim, and lagoon in which six habitats are associated, including: sand cay, coralgal pavement, sand sheet (intertidal and subtidal), sand-hardground striation, and outer atoll rim and lagoon (shallow and deep). The reef-island is built from sediments that are entirely calcareous, resting on a platform of lithified coral conglomerate. The atoll rim is dominated by coralgal pavement consisting mainly of both encrusting and living coralline algae. The lagoon which is a semi-enclosed pool and opens to the eastern side, consists of sand and scattered corals. The atoll formation is considered to be of nonvolcanic origin, but is rising from the depth of due to anticlinal island subsidence. © IJOG - 2017.","Atoll; Geomorphology; Habitats; Reef; Sagori",,"Solihuddin, T.; Marine Research Centre, The Agency for Marine Research and Human Resources, Jln Pasir Putih II, Indonesia; email: solihuddin@gmail.com",,"Geological Agency",23559314,,,,"English","Indones. J. Geosci.",Article,,Scopus,2-s2.0-85040766887
"Candra A.D., Santosa B.J., Rachman G.","Seismic anisotropy analysis beneath Sumatra revealed by shear-wave splitting",2017,"Indonesian Journal on Geoscience","4","3",,"169","179",,,10.17014/ijog.4.3.169-179,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040776812&doi=10.17014%2fijog.4.3.169-179&partnerID=40&md5=9afdf82590ece59c96cd26daf2069ea1","Department of Electrical Engineering, Ronggolawe College of Technology (STTR Cepu), Jln. Kampus Ronggolawe, Blok B. No 1, Cepu, Blora, Indonesia; Department of Physics, Faculty of Mathematics and Natural Sciences, Institut Teknologi Sepuluh Nopember, Jln. Arief Rahman Hakim, Surabaya, Indonesia; Department of Physics Education, Universitas Pattimura, Jln. Ir. M. Putuhena, Kampus Poka, Ambon, Maluku, Indonesia","Candra, A.D., Department of Electrical Engineering, Ronggolawe College of Technology (STTR Cepu), Jln. Kampus Ronggolawe, Blok B. No 1, Cepu, Blora, Indonesia; Santosa, B.J., Department of Physics, Faculty of Mathematics and Natural Sciences, Institut Teknologi Sepuluh Nopember, Jln. Arief Rahman Hakim, Surabaya, Indonesia; Rachman, G., Department of Physics Education, Universitas Pattimura, Jln. Ir. M. Putuhena, Kampus Poka, Ambon, Maluku, Indonesia","A shear-wave splitting analysis was determined to observe anisotropic structures of an upper mantle layer beneath Sumatra. The data were collected from 35 BMKG stations with the magnitude of more than 6.25 Mw and the epicentre of 85° - 140°. A shear-wave splitting measurement was calculated by using Splitlab based on three methods simultaneously. The result of the shear-wave splitting measurement in the Sumatra Forearc and Fault Zone shows that there are two anisotropic layers. The first layer has a dominant-fast-polarization direction that is parallel with a trench, and has the delay time duration of 0.5 - 0.9 s-. It is presumed that it is caused by a shear-strain as a result of the existences of Mentawai and Sumatra Fault Zones. The second layer has a dominant-fast-polarization direction that is perpendicular to the trench with the delay time duration of about 1.1 - 1.9 s-. It is presumed that it is caused by a movement of a subduction plate on a mantle wedge. The measurement in the backarc shows that there is only one anisotropic layer that is a subduction plate. It is also found that there is a transition of an orientation change on the subduction plate between Sumatra and Java. The change of the polarization direction is probably related to the age difference and the direction velocity of the absolute plate movement (APM) from Sumatra to Java. © IJOG - 2017.","Back-arc; Fault zones; Forearc; Seismic anisotropy; Splitlab; Subduction zones",,"Candra, A.D.; Department of Electrical Engineering, Ronggolawe College of Technology (STTR Cepu), Jln. Kampus Ronggolawe, Blok B. No 1, Indonesia; email: aryadcandra@gmail.com",,"Geological Agency",23559314,,,,"English","Indones. J. Geosci.",Article,,Scopus,2-s2.0-85040776812
"Setiawan B.","Site specific ground response analysis for quantifying site amplification at a regolith site",2017,"Indonesian Journal on Geoscience","4","3",,"159","167",,,10.17014/ijog.4.3.159-167,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040768568&doi=10.17014%2fijog.4.3.159-167&partnerID=40&md5=bccd801dd5f575c42563b477a70ed60c","Program Study of Engineering Geology, Faculty of Engineering, Syiah Kuala University, Jln Syiah Kuala Syekh Abdurauf As Sinkili No.7, Kopelma Darussalam, Kota Banda Aceh, Indonesia","Setiawan, B., Program Study of Engineering Geology, Faculty of Engineering, Syiah Kuala University, Jln Syiah Kuala Syekh Abdurauf As Sinkili No.7, Kopelma Darussalam, Kota Banda Aceh, Indonesia","A numerical model has demonstrated that it can simulate reasonably well earthquake motions at the ground level during a seismic event. The most widely used model is an equivalent linear approach. The equivalent linear model was used to compute the free-field response of Adelaide regolith during the 1997 Burra earthquake. The aim of this study is to quantify the amplification at the investigated site. The model computed the ground response of horizontally layered soil deposits subjected to transient and vertically propagating shear waves through a one-dimensional-soil column. Each soil layer was assumed to be homogeneous, visco-elastic, and infinite in the horizontal extent. The results of this study were compared to other studies and forward computation of the geotechnical dynamic parameters of the investigated site. The amplification triggered by the 1997 Burra seismic event was deduced. This study reveals the amplification factor up to 3.6 at the studied site. © IJOG - 2017.","Adelaide; Regolith; Site amplification; Site response analysis",,"Setiawan, B.; Program Study of Engineering Geology, Faculty of Engineering, Syiah Kuala University, Jln Syiah Kuala Syekh Abdurauf As Sinkili No.7, Indonesia; email: bambang.setiawan@unsyiah.ac.id",,"Geological Agency",23559314,,,,"English","Indones. J. Geosci.",Article,,Scopus,2-s2.0-85040768568
"Setiawan B.","Probabilistic seismic hazard analysis incorporating Monte Carlo method in the case of Adelaide region",2017,"Indonesian Journal on Geoscience","4","2",,"81","96",,,10.17014/ijog.4.2.81-96,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040771567&doi=10.17014%2fijog.4.2.81-96&partnerID=40&md5=ef1e19dad740caf1af628bcf99ffc885","Program Study of Engineering Geology, Faculty of Engineering, Syiah Kuala University, Jln. Tgk. Syech Abdurrauf No. 7, Kopelma Darussalam, Syiah Kuala Kota Banda Aceh, Indonesia","Setiawan, B., Program Study of Engineering Geology, Faculty of Engineering, Syiah Kuala University, Jln. Tgk. Syech Abdurrauf No. 7, Kopelma Darussalam, Syiah Kuala Kota Banda Aceh, Indonesia","A topic of seismic hazard analysis (SHA) is briefly elaborated. A probabilistic seismic hazard analysis (PSHA) is commonly used to assess the ground motion level expected with different likelihood at a rock site during a future seismic event. The Incorporating Monte Carlo method into PSHA in an intraplate region (i.e. Adelaide region) is an interesting topic to explore. The result of the analysis using this method is able to characterize the likelihood of seismicity in a targeted region. Furthermore, the results clearly display the seismic ground motions in term of peak ground acceleration and peak ground velocity in Adelaide region. The de-aggregation of the analysis suggests two expected severe events for the Adelaide City. The first expected event is an earthquake M5.2 from a distance of 15 km and 25 km from the city. The second expected one corresponds to an earthquake M6.6 occurring 85 km away from the Adelaide City. However, the results of this analysis must be treated carefully due to dubious seismic data catalogue for a relatively large seismic event in Adelaide region. © IJOG - 2017.","Monte Carlo simulation; Probabilistic; Seismic hazard analysis",,"Setiawan, B.; Program Study of Engineering Geology, Faculty of Engineering, Syiah Kuala University, Jln. Tgk. Syech Abdurrauf No. 7, Indonesia; email: bambang.setiawan@unsyiah.ac.id",,"Geological Agency",23559314,,,,"English","Indones. J. Geosci.",Article,,Scopus,2-s2.0-85040771567
"Ngoc P.B., Nghi T., Tin N.T., Tri T.V., Tuyen N.T., Dung T.T., Thao N.T.P.","Petrographic characteristics and depositional environment evolution of Middle Miocene sediments in the Thien Ung - Mang Cau structure of Nam Con Son Basin",2017,"Indonesian Journal on Geoscience","4","3",,"143","157",,,10.17014/ijog.4.3.143-157,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040791145&doi=10.17014%2fijog.4.3.143-157&partnerID=40&md5=bb5e14e0977c5a019810b0c37c037dc2","PetroVietnam University, Viet Nam; Hanoi University of Science, Viet Nam; Vietnam Petroleum Geology Union, Viet Nam; General Department of Geology and and Minerals of Vietnam, Viet Nam; Insitute for Geo-Environmental Research and Adaptation of Climate Change, Viet Nam","Ngoc, P.B., PetroVietnam University, Viet Nam; Nghi, T., Hanoi University of Science, Viet Nam; Tin, N.T., Vietnam Petroleum Geology Union, Viet Nam; Tri, T.V., General Department of Geology and and Minerals of Vietnam, Viet Nam; Tuyen, N.T., Insitute for Geo-Environmental Research and Adaptation of Climate Change, Viet Nam; Dung, T.T., Hanoi University of Science, Viet Nam; Thao, N.T.P., Insitute for Geo-Environmental Research and Adaptation of Climate Change, Viet Nam","This paper introduces the petrographic characteristics and depositional environment of Middle Miocene rocks of the Thien Ung - Mang Cau structure in the central area of Nam Con Son Basin based on the results of analyzing thin sections and structural characteristics of core samples. Middle Miocene sedimentary rocks in the studied area can be divided into three groups: (1) Group of terrigenous rocks comprising greywacke sandstone, arkosic sandstone, lithic-quartz sandstone, greywacke-lithic sandstone, oligomictic siltstone, and bitumenous claystone; (2) Group of carbonate rocks comprising dolomitic limestone and bituminous limestone; (3) Mixed group comprising calcareous sandstone, calcarinate sandstone, arenaceous limestone, calcareous claystone, calcareous silty claystone, dolomitic limestone containing silt, and bitumen. The depositional environment is expressed through petrographic characteristics and structure of the sedimentary rocks in core samples. The greywacke and arkosic sandstones are of medium grain size, poor sorting and roundness, and siliceous cement characterizing the alluvial and estuarine fan environment expressed by massive structure of core samples. The mixed calcareous limestone, arenaceous dolomitic limestone, and calcareous and bituminous clayey siltstone in the core samples are of turbulent flow structure characterizing shallow bay environment with the action of bottom currents. The dolomitic limestones are of relatively homogeneous, of microgranular and fine-granular texture, precipitated in a weakly reducing, semi-closed, and relatively calm bay environment. © IJOG - 2017.","Bituminous calcareous claystone; Calcareous clayey siltstone; Calcareous sandstone; Calcarinate sandstone; Thien Ung - Mang Cau structure; Turbulent flow structure",,"Ngoc, P.B.; PetroVietnam UniversityViet Nam; email: ngocpb@pvu.edu.vn",,"Geological Agency",23559314,,,,"English","Indones. J. Geosci.",Article,,Scopus,2-s2.0-85040791145
"Amijaya H., Pameco P.A.","Geochemistry of natural gas seepages in Boto Area, Bancak, Semarang, Central Java",2017,"Indonesian Journal on Geoscience","4","2",,"61","70",,,10.17014/ijog.4.2.61-70,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040766046&doi=10.17014%2fijog.4.2.61-70&partnerID=40&md5=3a93df5475b9e1b1f3de008c0c86a9da","Department of Geological Engineering, Gadjah Mada University Jln, Grafika No. 2 Bulaksumur, Yogyakarta, Indonesia","Amijaya, H., Department of Geological Engineering, Gadjah Mada University Jln, Grafika No. 2 Bulaksumur, Yogyakarta, Indonesia; Pameco, P.A., Department of Geological Engineering, Gadjah Mada University Jln, Grafika No. 2 Bulaksumur, Yogyakarta, Indonesia","Three seepage gas samples collected from Boto Area, Bancak, Semarang, Central Java, were studied to determine their chemical characteristics using GC and GC-IRMS methods. They are composed 53 - 85% of methane predominantly. However, gas seep Site 3 sample has the highest N2 compound and the lesser extent to the samples Site 2 and Site 1 respectively. The two hydrocarbon gas seeps (Site 1, 2, and Site 3 samples) that are characterized by d13C methane of -35.61‰ and -27.97‰, and values of dD methane of -112‰ and -109‰ respectively, are each isotopically distinct from all others suggesting, at least, they are derived from different maturity level. The Site 3 gas sample is suggested to be more mature than the others. © IJOG - 2017.","Bancak; Boto; Gas seepage; Isotope; Methane",,"Pameco, P.A.; Department of Geological Engineering, Gadjah Mada University Jln, Grafika No. 2 Bulaksumur, Indonesia; email: pameco.adi.p@gmail.com",,"Geological Agency",23559314,,,,"English","Indones. J. Geosci.",Article,,Scopus,2-s2.0-85040766046
"Yudhicara, Muslim D., Sudradjat A.","Geomorphic analysis in determining tectonic activity affected by Sumatra Fault in Liwa region and its surrounding area, Lampung, Indonesia",2017,"Indonesian Journal on Geoscience","4","3",,"193","208",,,10.17014/ijog.4.3.193-208,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040763554&doi=10.17014%2fijog.4.3.193-208&partnerID=40&md5=f30d525073a7d1bc3dd77c404fc75725","Centre for Volcanology and Geological Hazard Mitigation Geological Agency, Jln. Diponegoro No. 57, Bandung, West Java, Indonesia; Faculty of Geology, Padjadjaran University, Jln. Raya Jatinangor Km. 21, Bandung, Indonesia","Yudhicara, Centre for Volcanology and Geological Hazard Mitigation Geological Agency, Jln. Diponegoro No. 57, Bandung, West Java, Indonesia, Faculty of Geology, Padjadjaran University, Jln. Raya Jatinangor Km. 21, Bandung, Indonesia; Muslim, D., Faculty of Geology, Padjadjaran University, Jln. Raya Jatinangor Km. 21, Bandung, Indonesia; Sudradjat, A., Faculty of Geology, Padjadjaran University, Jln. Raya Jatinangor Km. 21, Bandung, Indonesia","The study discusses about characteristics of Sumatra Fault and its tectonic activity in Liwa and the adjacent area. The research uses quantitative methods of verification hypothetical deduction, which starts from the general approach, then it pursues into more specialized and focused ones. While the research work includes field measurements, remote sensing with GIS, and geomorphologic analysis using morphometry, such as: sinousity of mountain front (Smf), percentage of facets, ratio of the width and height of the valley (Vf), bifurcation ratios of the river (Rb), drainage density (Dd), shape of the watershed basin area (Bs), hypsometric curves (HI), and gradient index of stream length (SL). Basically, two blocks separated by the Sumatra Fault do not have a significant difference in tectonic activity, but the tectonic activity change can be seen when the studied area is divided into three blocks (northwest, middle, and southeast), then the change in each part can clearly be seen. Apparently, the tectonic activity in the studied area starts from the southeast continues toward the northwest. It is proved by this research, that geomorphological parameters which are associated with mountain fronts and watershed systems demonstrate the value of the activity increases towards the northwest. Hypsometric curves and a river analysis show that the tectonic activity in the northwest is relatively in a young stage, while towards the southeast it is getting in a mature stage. © IJOG - 2017.","Active tectonic; Earthquake; Morphology; Morphometry; Sumatra Fault",,"Yudhicara; Centre for Volcanology and Geological Hazard Mitigation Geological Agency, Jln. Diponegoro No. 57, Indonesia; email: yudhicara@yahoo.com",,"Geological Agency",23559314,,,,"English","Indones. J. Geosci.",Article,,Scopus,2-s2.0-85040763554
"Hartono H.G., Sudradjat A.","Nanggulan formation and its problem as a basement in Kulonprogo Basin, Yogyakarta",2017,"Indonesian Journal on Geoscience","4","2",,"71","80",,,10.17014/ijog.4.2.71-80,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040774855&doi=10.17014%2fijog.4.2.71-80&partnerID=40&md5=ba946c150dda2b8cfc174d82fc2ff9e1","National Technology College, Yogyakarta, Indonesia; Padjadjaran University, Bandung, Indonesia","Hartono, H.G., National Technology College, Yogyakarta, Indonesia; Sudradjat, A., Padjadjaran University, Bandung, Indonesia","Nanggulan Formation consists of the oldest clastic rock sequence exposed in Kulonprogo area, Yogyakarta. This paper discusses the position of Nanggulan Formation as a basement. The method used in this research is surface and subsurface investigations based on gravity surveys. The rock assemblage is exposed and distributed partly in the east flank of Kulonprogo Mountains with weak undulated morphology. The rock sequence is composed of sand to clay grain sizes such as sandstone, quartz sandstone, calcareous sandstone, claystone, fossiliferous claystone, calcareous claystone, siltstone, and coal seam intercalations. The total thickness of the sequence is less than 200 m. Based on the fossil and palynology investigations, previous investigators concluded the age of the rock was Eocene to Middle Miocene. The geological structures developed in the rocks are the lithological stratification, fractures, folding, and faulting. The subsurface interpretation based on gravity data revealed the rock was located under the andesite breccias with 2.44 g/cc density. The density of the rock sequence was 2.63 g/cc. The gravity interpretation shows a strong indication that Nanggulan Formation underlies the andesitic breccias presumably associated with Old Andesite Formation exposed in Kulonprogo Mountains. The limited distribution, the thickness, and the closed environmental deposition of Nanggulan Formation found in the present investigation raised problems on the position of the formation as the basement of Old Andesite Formation occurring in the Kulonprogo Mountain. © IJOG - 2017.","Basement; Nanggulan formation; Old andesite formation; Shallow marine environment",,"Hartono, H.G.; National Technology CollegeIndonesia; email: hilghartono@sttnas.ac.id",,"Geological Agency",23559314,,,,"English","Indones. J. Geosci.",Article,,Scopus,2-s2.0-85040774855
"Roslee R., Jamaludin T.A., Simon N.","Landslide Vulnerability Assessment (LVAs): A case study from Kota Kinabalu, Sabah, Malaysia",2017,"Indonesian Journal on Geoscience","4","1",,"49","59",,,10.17014/ijog.4.1.49-59,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040774844&doi=10.17014%2fijog.4.1.49-59&partnerID=40&md5=8e42c9f6239ad31ef27d461cc551abd7","Universiti Malaysia Sabah, UMS, Malaysia, Faculty of Science and Natural Resources, Jln., Kota Kinabalu, Sabah, Malaysia; Universiti Kebangsaan Malaysia, UKM, Malaysia, Faculty of Science and Technology, Bangi Selangor, Malaysia","Roslee, R., Universiti Malaysia Sabah, UMS, Malaysia, Faculty of Science and Natural Resources, Jln., Kota Kinabalu, Sabah, Malaysia; Jamaludin, T.A., Universiti Kebangsaan Malaysia, UKM, Malaysia, Faculty of Science and Technology, Bangi Selangor, Malaysia; Simon, N., Universiti Kebangsaan Malaysia, UKM, Malaysia, Faculty of Science and Technology, Bangi Selangor, Malaysia","The topic on Landslide Vulnerability Assessment (LVAs) in Malaysia is relatively new and received little attention from geoscientists and engineers. This research paper tries to formulate the concept of LVAs by taking into account the science and socio-economic aspects. A new approach in vulnerability concept is also introduced herein. To achieve this goal, a framework was designed for assessing the LVAs. The framework was formulated semiquantitatively through the development of database for the risk elements (human and properties) based on information from secondary data (technical reports), extensive review of literature, and field observations. The vulnerability parameters included in assessing LVAs are 1) physical implication (building structures, internal materials, property damage, infrastructural facilities, and stabilization actions), 2) social status (injury, fatalities, safety, loss of accommodation, and public awareness), and 3) interference on environment (affected period, daily operation, and diversity). Each considered parameter in the vulnerability assessment is allocated with a certain index value ranges from 0 (0 % damage/victims/period), 0.25 (1 - 25% damage/victims/period), 0.50 (26 - 50% damage/victims/period), 0.75 (51 - 75% damage/victims/period), and 1.00 (75 - 100% damage/victims/period). All of these parameters are compiled and analyzed with ""Landslide Distribution Map"" (LDM) to generate a ""Landslide Vulnerability Degree map (LVD)"". The LDM was produced based on field studies and satellite image interpretations in order to locate the landslide locations in the studied area. Finally, three types of physical, human, and environment vulnerabilities were then classified into five classes of vulnerabilities, namely: Class 1 ( < 0.20): Very Low Vulnerability; Class 2 (0.21 - 0.40): Low Vulnerability; Class 3 (0.41 - 0.60): Medium Vulnerability; Class 4 (0.61 - 0.80): High Vulnerability); and Class 5 ( > 0.81): Very High Vulnerability. Results from this study indicate that a further study is needed to the areas of high to very high vulnerability only. This LVAs approach is suitable as a guideline for preliminary development planning, controlling, and managing the landslide hazard /risk in the studied area and potentially to be extended with different background environments.","Landslide risk management; Malaysia; Risk elements; Vulnerability",,"Roslee, R.; Universiti Malaysia Sabah, UMS, Malaysia, Faculty of Science and Natural Resources, Jln., Malaysia; email: rodeano@ums.edu.my",,"Geological Agency",23559314,,,,"English","Indones. J. Geosci.",Article,,Scopus,2-s2.0-85040774844
"Satrio, Prasetio R., Hadian M.S.D., Syafri I.","Stable isotopes and hydrochemistry approach for determining the salinization pattern of shallow groundwater in alluvium deposit Semarang, Central Java",2017,"Indonesian Journal on Geoscience","4","1",,"1","10",,,10.17014/ijog.4.1.1-10,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040782794&doi=10.17014%2fijog.4.1.1-10&partnerID=40&md5=84c82110df08bd803b4a34abda930599","Centre for Applications of Isotope dan Radiation, BATAN, Jln. Lebak Bulus Raya No. 49, Jakarta, Indonesia; Faculty of Geology, Padjadjaran University, BATAN, Jln. Raya Jatinangor Km. 21, Bandung, Indonesia","Satrio, Centre for Applications of Isotope dan Radiation, BATAN, Jln. Lebak Bulus Raya No. 49, Jakarta, Indonesia; Prasetio, R., Centre for Applications of Isotope dan Radiation, BATAN, Jln. Lebak Bulus Raya No. 49, Jakarta, Indonesia; Hadian, M.S.D., Faculty of Geology, Padjadjaran University, BATAN, Jln. Raya Jatinangor Km. 21, Bandung, Indonesia; Syafri, I., Faculty of Geology, Padjadjaran University, BATAN, Jln. Raya Jatinangor Km. 21, Bandung, Indonesia","A groundwater study has been conducted in the Semarang City in August 2014, aiming to determine the source of shallow groundwater salinization using stable isotopes (18O, 2H) and water chemistry approach, and supported by local hydrogeological data. A number of shallow groundwater samples were taken at several locations with a depth of 0 - 35 m. Based on geological data, shallow groundwater of Semarang alluvium is dominated by insertion of sand-gravel and sandy-clay with average porosity of around 56.0 %. This layer is thinning towards the south and then increasingly thickening to the north and north-east of the studied area. The results of the analyses show that the characteristics of shallow groundwater, i.e. approximately 51% of groundwater, still have the original composition as meteoric water and the remaining approximately 49% obtained a shift in the isotopic composition as caused by interaction with seawater and the little influence of evaporation. The results of chemical analysis of water indicates that in dry seasons, shallow groundwater aquifers in the Semarang City is dominated by chloride (Cl-) with NaCl of water type. While the parameters of bicarbonate, chloride, and Na/Cl ratio, shallow groundwater can be classified into two groups, namely unintruded groundwater around 51% spread from the foot hills to the south towards the hills with elevations of 9 - 142 m above sea level and intruded groundwater around 49% spread from the coastline to the urban direction.","Alluvium; Hydrochemistry; Salinization; Semarang; Shallow groundwater; Stable isotopes",,"Satrio; Centre for Applications of Isotope dan Radiation, BATAN, Jln. Lebak Bulus Raya No. 49, Indonesia; email: satrio@batan.go.id",,"Geological Agency",23559314,,,,"English","Indones. J. Geosci.",Article,,Scopus,2-s2.0-85040782794
"Isnain Z., Akhir J.M.","Integrated GIS based approach in mapping groundwater potential zones in Kota Kinabalu, Sabah, Malaysia",2017,"Indonesian Journal on Geoscience","4","2",,"111","120",,,10.17014/ijog.4.2.111-120,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040778878&doi=10.17014%2fijog.4.2.111-120&partnerID=40&md5=724e95bac65b198a84ed3cbfb2a0ebf7","Faculty of Science and Natural Resources, Universiti Malaysia Sabah, Sabah, Malaysia; Faculty of Science and Technology, Universiti Kebangsaan Malaysia, Selangor, Malaysia","Isnain, Z., Faculty of Science and Natural Resources, Universiti Malaysia Sabah, Sabah, Malaysia; Akhir, J.M., Faculty of Science and Technology, Universiti Kebangsaan Malaysia, Selangor, Malaysia","The shortage of clean water occurs almost everywhere around the world. The demand for water supply increases from time to time due to various problems such as development, population growth, pollution, global warming, agricultural activities, logging, and so on. This study was conducted in the vicinity of Kota Kinabalu, Sabah, by using the Geographic Information System (GIS) for mapping the groundwater potential zones. The main objective of this study was to generate the predictive map of groundwater potential zones in the studied area through the integration of various thematic maps by using the GIS. This study includes five stages, namely collection and preparation of basic data, data analyses, development of space database, spatial analyses, and space integration. There are eleven parameters used in this study, namely rainfall, drainage, soil type, landuse, lithology, lineament density, topography, slope steepness, the ratio of sand and clay, major fault zones, and syncline zones. By using the Heuristic method, the final map of groundwater potential zones in the studied area is divided into five classes, which are very low, low, moderate, high, and very high. © IJOG - 2017.","GIS; Groundwater; Heuristic method",,"Isnain, Z.; Faculty of Science and Natural Resources, Universiti Malaysia SabahMalaysia; email: zulherry@gmail.com",,"Geological Agency",23559314,,,,"English","Indones. J. Geosci.",Article,,Scopus,2-s2.0-85040778878
