Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Seo S., Hong S.","Scattered mosaic rendering using unit images",2017,"International Journal on Advanced Science, Engineering and Information Technology","7","5",,"1742","1747",,,10.18517/ijaseit.7.5.2696,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032668705&doi=10.18517%2fijaseit.7.5.2696&partnerID=40&md5=fc42740dac103830b20c5a89208e5adb","Div. of Mediasoftware, Sungkyul University, 53 Sungkyuldaehak-ro, Manan-gu, Anyang, South Korea; Dep. of Film and Digital Media, Seokyeong University, 124 Seogyeong-ro, Seongbuk-gu, Seoul, South Korea","Seo, S., Div. of Mediasoftware, Sungkyul University, 53 Sungkyuldaehak-ro, Manan-gu, Anyang, South Korea; Hong, S., Dep. of Film and Digital Media, Seokyeong University, 124 Seogyeong-ro, Seongbuk-gu, Seoul, South Korea","An image mosaic method that can be used when creating advertisements or posters is proposed in this study. Mosaic is a method that expresses an entire image using an arbitrary number of cells. Photomosaic generates new images using a combination of photos. In this paper, we propose a new mosaic algorithm that generates an abstract artistic mosaic image by filling a region that is divided by a boundary using a unit image, which is an image that only has a shape and no allocated color. A unit image can be changed diversely through rotation or shifting, and the corresponding region is filled by using the gradient direction and edge information of the input image. For this, we extract and use information from input image such as color, edge and gradient. In result we can generate various abstractive images which can be used in advertisement and multimedia contents market.","Computer graphics; Mosaic rendering; Non-photorealistic rendering; Photomosaic",,,,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-85032668705
"Bashar N.A.M., Aziz N.H.A., Fahmi N.I.H., Sidek M.N.M., Razali W.N.","Preliminary study on the potential of hybrid rice husk with kapok fiber and hybrid rice husk with coconut fiber as landfill liner material",2017,"International Journal on Advanced Science, Engineering and Information Technology","7","1",,"92","99",,,10.18517/ijaseit.7.1.1144,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013912236&doi=10.18517%2fijaseit.7.1.1144&partnerID=40&md5=3a72f3a7244adabef1fd225a782e6876","Faculty of Civil Engineering, Universiti Teknologi MARA, Permatang Pauh, Pulau Pinang, Malaysia; Department of Language Studies, Universiti Teknologi MARA, Permatang Pauh, Pulau Pinang, Malaysia","Bashar, N.A.M., Faculty of Civil Engineering, Universiti Teknologi MARA, Permatang Pauh, Pulau Pinang, Malaysia; Aziz, N.H.A., Faculty of Civil Engineering, Universiti Teknologi MARA, Permatang Pauh, Pulau Pinang, Malaysia; Fahmi, N.I.H., Faculty of Civil Engineering, Universiti Teknologi MARA, Permatang Pauh, Pulau Pinang, Malaysia; Sidek, M.N.M., Faculty of Civil Engineering, Universiti Teknologi MARA, Permatang Pauh, Pulau Pinang, Malaysia; Razali, W.N., Department of Language Studies, Universiti Teknologi MARA, Permatang Pauh, Pulau Pinang, Malaysia","Abundance of agricultural waste in Malaysia namely rice husk (RH), kapok fiber (KF) and coconut fiber (CF) has been increasing over the years. This cause disposal problem and air pollution problem from burning activity. In line with the Malaysian Government Policy on the application of green technology concept through the 5R's practice, this agricultural waste has a potential to be commercialized as material for landfill liner. A factor that governs the workability of landfill liner materials is the permeability should be less than 1x10-9 m/s. Therefore, a low permeability material needs to be installed to minimise the environmental impact on the leachate intrusion into groundwater. A series of standard tests to find environmental and geotechnical properties such as atterberg limit test (liquid limit, plastic limit, compaction test), permeability test (falling head method), leachate characteristics and heavy metal test were conducted at various ratio of hybrid materials (KC:RH and KC: CF in the ratio of 1:1 and 1:2 respectively). Experimental results confirmed that the hydraulic conductivity of the mixture of KC:RH:KF in the ratio of 1:1:1 is 7.29 x 10-11 m/s was less than 10-9 m/s, satisfying the requirement for landfill liner materials. Heavy metal testing showed that this hybrid material (RH:KF and RH:CF for ratio 1:2) were able to reduce at least 50 % of the leachate contaminants. The proposed hybrid materials (RH:KF and RH:CF) is a green material for the landfill (as it can improve heavy metal adsorption), increase the workability of the landfill by improving the conductivity of the conventional liners), minimizing manpower on site (no need expertise for installation) and reduction in cost (in terms of the use of waste materials).","Coconut fiber; Hydraulic conductivity; Kapok fiber; Landfill liner; Rice husk",,"Razali, W.N.; Department of Language Studies, Universiti Teknologi MARAMalaysia",,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-85013912236
"Winarti T., Kerami D., Lussiana E.T.P., Sudiro S.A.","Improving stemming algorithm using morphological rules",2017,"International Journal on Advanced Science, Engineering and Information Technology","7","5",,"1758","1764",,,10.18517/ijaseit.7.5.1705,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032711778&doi=10.18517%2fijaseit.7.5.1705&partnerID=40&md5=832f77ad625e1ae32a0b7dad2b142524","Department of Informatics, Semarang University, Soekarno Hatta Street, Semarang, Indonesia; Department of Mathematics and Natural Sciences, University of Indonesia, Pondok Cina, Depok, Indonesia; Department of Computer System, School of Information Management, Radio Dalam Street, Jakarta, Indonesia","Winarti, T., Department of Informatics, Semarang University, Soekarno Hatta Street, Semarang, Indonesia; Kerami, D., Department of Mathematics and Natural Sciences, University of Indonesia, Pondok Cina, Depok, Indonesia; Lussiana, E.T.P., Department of Computer System, School of Information Management, Radio Dalam Street, Jakarta, Indonesia; Sudiro, S.A., Department of Computer System, School of Information Management, Radio Dalam Street, Jakarta, Indonesia","Stemming words to remove suffixes has applications in text search, translation machine, summarization document, and text classification. For example, Indonesian stemming reduces the words ""kebaikan"", ""perbaikan"", ""memperbaiki"" and ""sebaikbaiknya"" to their common morphological root ""baik"". In text search, this permits a search for a player to find documents containing all words with the stem play. In the Indonesian language, stemming is of crucial importance: words have prefixes, suffixes, infixes, and confixes that make them match to relate difficult words. This research proposed a stemmer with more accurate word results by employing an algorithm which gave more than one word candidate results and more than one affix combinations. New stemming algorithm is called CAT stemming algorithm. Here, the word results did not depend on the order of the morphological rule. All rules were checked, and the word results were kept in a candidate list. To make an efficient stemmer, two kinds of word lists (vocabularies) were used: words that had more than one candidate words and list of root word as a candidate reference. The final word results were selected with several rules. This strategy was proved to have a better result than the two most known about Indonesian stemmers. The experiments showed that the proposed approach gave higher accuracy than the compared systems known.","Information retrieval; Morphological rule; Stemming",,,,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-85032711778
"Sulaiman S.F., Rahmat M.F., Faudzi A.A.M., Osman K., Sunar N.H., Salim S.N.S.","Hammerstein model based RLS algorithm for modeling the intelligent Pneumatic Actuator (IPA) system",2017,"International Journal on Advanced Science, Engineering and Information Technology","7","4",,"1457","1463",,,10.18517/ijaseit.7.4.3149,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029547068&doi=10.18517%2fijaseit.7.4.3149&partnerID=40&md5=07acb41c3731e5d6bad78ba61250e2d2","Department of Control and Mechatronics Engineering, Universiti Teknologi Malaysia, UTM Johor Bahru, Johor Darul Takzim, Malaysia; Department of Industrial Electronics, Universiti Teknikal Malaysia Melaka, Hang Tuah Jaya, Durian Tunggal, Melaka, Malaysia; Centre for Artificial Intelligence and Robotics, Universiti Teknologi Malaysia, UTM Johor Bahru, Johor Darul Takzim, Malaysia; Department of Electrical Engineering Technology, Universiti Teknikal Malaysia Melaka, Hang Tuah Jaya, Durian Tunggal, Melaka, Malaysia","Sulaiman, S.F., Department of Control and Mechatronics Engineering, Universiti Teknologi Malaysia, UTM Johor Bahru, Johor Darul Takzim, Malaysia, Department of Industrial Electronics, Universiti Teknikal Malaysia Melaka, Hang Tuah Jaya, Durian Tunggal, Melaka, Malaysia; Rahmat, M.F., Department of Control and Mechatronics Engineering, Universiti Teknologi Malaysia, UTM Johor Bahru, Johor Darul Takzim, Malaysia; Faudzi, A.A.M., Department of Control and Mechatronics Engineering, Universiti Teknologi Malaysia, UTM Johor Bahru, Johor Darul Takzim, Malaysia, Centre for Artificial Intelligence and Robotics, Universiti Teknologi Malaysia, UTM Johor Bahru, Johor Darul Takzim, Malaysia; Osman, K., Department of Industrial Electronics, Universiti Teknikal Malaysia Melaka, Hang Tuah Jaya, Durian Tunggal, Melaka, Malaysia; Sunar, N.H., Department of Control and Mechatronics Engineering, Universiti Teknologi Malaysia, UTM Johor Bahru, Johor Darul Takzim, Malaysia; Salim, S.N.S., Department of Electrical Engineering Technology, Universiti Teknikal Malaysia Melaka, Hang Tuah Jaya, Durian Tunggal, Melaka, Malaysia","An Intelligent Pneumatic Actuator (IPA) system is considered highly nonlinear and subject to nonlinearities which make the precise position control of this actuator is difficult to achieve. Thus, it is appropriate to model the system using nonlinear approach because the linear model sometimes not sufficient enough to represent the nonlinearity of the system in the real process. This study presents a new modeling of an IPA system using Hammerstein model based Recursive Least Square (RLS) algorithm. The Hammerstein model is one of the blocks structured nonlinear models often used to model a nonlinear system and it consists of a static nonlinear block followed by a linear block of dynamic element. In this study, the static nonlinear block was represented by a deadzone of the pneumatic valve, while the linear block was represented by a dynamic element of IPA system. A RLS has been employed as the main algorithm in order to estimate the parameters of the Hammerstein model. The validity of the proposed model has been verified by conducting a real-time experiment. All of the criteria as outlined in the system identification's procedures were successfully complied by the proposed Hammerstein model as it managed to provide a stable system, higher best fit, lower loss function and lower final prediction error than a linear model developed before. The performance of the proposed Hammerstein model in controlling the IPA's positioning system is also considered good. Thus, this new developed Hammerstein model is sufficient enough to represents the IPA system utilized in this study.","Hammerstein; Pneumatic; RLS; System identification; Valve deadzone",,"Rahmat, M.F.; Department of Control and Mechatronics Engineering, Universiti Teknologi MalaysiaMalaysia; email: fuaad@fke.utm.my",,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-85029547068
"Yuhandri, Madenda S., Wibowo E.P., Karmilasari","Object feature extraction of songket image using chain code algorithm",2017,"International Journal on Advanced Science, Engineering and Information Technology","7","1",,"235","241",,11,10.18517/ijaseit.7.1.1479,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013975254&doi=10.18517%2fijaseit.7.1.1479&partnerID=40&md5=50de9f226a51cde8ed6a0dfce53bdf8e","Faculty of Computer Science, Universitas Putra Indonesia YPTK Padang, West Sumatera, Indonesia; Faculty of Computer Science, Gunadarma University, Jakarta, Indonesia","Yuhandri, Faculty of Computer Science, Universitas Putra Indonesia YPTK Padang, West Sumatera, Indonesia; Madenda, S., Faculty of Computer Science, Gunadarma University, Jakarta, Indonesia; Wibowo, E.P., Faculty of Computer Science, Gunadarma University, Jakarta, Indonesia; Karmilasari, Faculty of Computer Science, Gunadarma University, Jakarta, Indonesia","The study was aimed at determining the feature of a motif found in a Songket image in order to make the object detectable and readable. The method used was image color segmentation in the form of a process of segmentation of the image area based on the similarity in colors, which was continued with the binary process that aims to change the image into binary form (0 and 1), so that it only has two colors namely black and white. This study also used mathematical morphology in detecting objects, by using dilation operation and filling holes. After the process of mathematical morphology was completed, the next process was motif extraction by applying moore contour tracking algorithms and the development of chain code algorithms. The results of the process carried out showed that the development chain code algorithm can generate the number of objects, the length of chain code, and probable value of rate of appearances of each chain code in a motif, despite there are some objects in a motif. Then the values are stored into the database as The Feature of Songket Motifs.","Binary; Chain code; Image color segmentation; Mathematical morphology; Moore; Songket",,"Madenda, S.; Faculty of Computer Science, Gunadarma UniversityIndonesia; email: sarif@staff.gunadarma.ac.id",,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-85013975254
"Kadhum A.M., Hasan M.K.","Assessing the determinants of cloud computing services for utilizing health information systems: A case study",2017,"International Journal on Advanced Science, Engineering and Information Technology","7","2",,"503","510",,8,10.18517/ijaseit.7.2.1814,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018484572&doi=10.18517%2fijaseit.7.2.1814&partnerID=40&md5=1c556db1b22275b8c6a844b66868d996","Center for Artificial Intelligence and Technology, Faculty of Information Science and Technology, Universiti Kebangsaan Malaysia, Bangi, Selangor, Malaysia","Kadhum, A.M., Center for Artificial Intelligence and Technology, Faculty of Information Science and Technology, Universiti Kebangsaan Malaysia, Bangi, Selangor, Malaysia; Hasan, M.K., Center for Artificial Intelligence and Technology, Faculty of Information Science and Technology, Universiti Kebangsaan Malaysia, Bangi, Selangor, Malaysia","Health information systems refer to the utilization of IT-related systems to capture, store, manage, or transmit information related to the health of individuals or the activities within the health sector. Utilizing cloud services in the healthcare sector is a flexible solution to improve the performance of an organization as it can provide numerous features such as self-service, ubiquitous network access, resource pooling, rapid elasticity, and pay-per-use pattern. A preliminary study was conducted in the Iraqi public healthcare sector to obtain preliminary data acquisition about the current situation of IT and to determine the key factors associated with the utilization of cloud computing to foster current health information systems. During the study, a total of 30 technicians and physicians from four hospitals in Iraq were invited for interview in which the researcher directed questions in a semi-structured form. The findings of the investigation concluded the key determinant factors; these include factors related to the environmental structure such as software, hardware, cost, network, and training. Other factors that were found related to the system such as compatibility, complexity, data security, and privacy. These two aspects were found to influence personal factors related to the behavioural control and confirmation to utilize cloud computing services in this sector.","Cloud computing; Cloud services; Health informatics; Health information system; Healthcare; Iraq; Preliminary study; Qualitative interview",,"Kadhum, A.M.; Center for Artificial Intelligence and Technology, Faculty of Information Science and Technology, Universiti Kebangsaan MalaysiaMalaysia; email: amk@siswa.ukm.edu.my",,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-85018484572
"Sari I.L., Fildes S.","Land cover classification using Object-Based Image Analysis of SPOT-6 imagery for land cover and forest monitoring in Nagan Raya, Aceh - Indonesia",2017,"International Journal on Advanced Science, Engineering and Information Technology","7","6",,"2139","2144",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040623110&partnerID=40&md5=c62bab35ab049ddd488666a1927a24c3","National Institute of Aeronautics and Space, Jl. Lapan No. 70, Pekayon, Pasar Rebo, Jakarta Timur, Indonesia; The Flinders UniversitySA, United States","Sari, I.L., National Institute of Aeronautics and Space, Jl. Lapan No. 70, Pekayon, Pasar Rebo, Jakarta Timur, Indonesia; Fildes, S., The Flinders UniversitySA, United States","Digital classification technique using Object-Based Image Analysis (OBIA) of SPOT-6 imagery could improve classification accuracy and provide detail type of land cover. This method is better applied for data with higher spatial resolution imagery which has high heterogeneity where the pixel size is smaller the actual size of the objects. The sequence steps were image preprocessing and pansharpening, identify the potential of landcover types using Jeffries-Matusita (JM) feature separability, determine a stratification boundary, and developing the Object-Based Orientation classification using Erdas Imagine Objective. Detail process of OBIA was image pixel segmentation with the parameters were consists of determining the minimum pixel segmentation ratio which was 1000 and applying the single feature probability and NDVI, and determine cue weight. The second segmentation was object vector classification which segmented the vector object using the empirical distribution analysis. The segmentation is based on region growing of the Multi-Bayesian network. The classification result is then assessed by comparing the classification result of Maximum Likelihood (MLC) using confusion matrix. The result shows that object-based classification technique could improve the classification by 83% compared to the MLC with only 67%. The method of segmentation used the stratification zone in order to make an optimum cue weight in detecting the object through texture, size, and shape while also applying the spectral-based method.","Classification; Object-based image analysis; SPOT-6",,"Sari, I.L.; National Institute of Aeronautics and Space, Jl. Lapan No. 70, Indonesia; email: inggit.lolita@lapan.go.id",,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-85040623110
"Sutarto H.Y., Joelianto E., Nugroho T.A.","Developing a stochastic model of queue length at a signalized intersection",2017,"International Journal on Advanced Science, Engineering and Information Technology","7","6",,"2183","2188",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040573683&partnerID=40&md5=c6db90fe1d5681a1455da09847108cc3","Department of Information Technology, Institute of Technology Harapan Bangsa, Jalan Dipati Ukur no 80-84, Bandung, Indonesia; Instrumentation and Control Research Group, Bandung Institute of Technology, Jalan Ganesha 10, Bandung, Indonesia","Sutarto, H.Y., Department of Information Technology, Institute of Technology Harapan Bangsa, Jalan Dipati Ukur no 80-84, Bandung, Indonesia; Joelianto, E., Instrumentation and Control Research Group, Bandung Institute of Technology, Jalan Ganesha 10, Bandung, Indonesia; Nugroho, T.A., Department of Information Technology, Institute of Technology Harapan Bangsa, Jalan Dipati Ukur no 80-84, Bandung, Indonesia","This paper proposes a stochastic hybrid dynamic model of the queue-length at a signalized intersection. The flow rate along with traffic light variables are used to define the evolution of the queue-lengths and it evolves as a piecewise linear function, being the integral of the difference between arrival and departure rate; these arrival and departure rates are described by stochastic AR model with mode-dependent parameters. The mode changes are modeled by a first order 2 or 3-state Markov process. The traffic flow rate is described using a mode-dependent first autoregressive (AR) stochastic process. The technique is applied to actual traffic flow data from the city of Jakarta, Indonesia and synthetic data from VISSIM traffic simulator. The model thus obtained via EM parameter estimation is validated by using the online particle filter. This technique can be useful and practical for periodically updating the parameters of hybrid model leading to an adaptive traffic flow state estimator as crucial part for the synthesis of traffic light control.","Particle filter; Queue length model; Stochastic hybrid",,,,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-85040573683
"Rohaninezhad M., Noah S.A.M., Arif S.M.","Defeasible policy language for online social networks",2017,"International Journal on Advanced Science, Engineering and Information Technology","7","3",,"736","744",,,10.18517/ijaseit.7.3.2215,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021149188&doi=10.18517%2fijaseit.7.3.2215&partnerID=40&md5=09a291b789d4bf1dd396b661c1fad9c5","Center of Artificial Intelligence Technologies, Faculty of Information Science and Technology, University Kebangsaan Malaysia, Bangi, Selangor, Malaysia","Rohaninezhad, M., Center of Artificial Intelligence Technologies, Faculty of Information Science and Technology, University Kebangsaan Malaysia, Bangi, Selangor, Malaysia; Noah, S.A.M., Center of Artificial Intelligence Technologies, Faculty of Information Science and Technology, University Kebangsaan Malaysia, Bangi, Selangor, Malaysia; Arif, S.M., Center of Artificial Intelligence Technologies, Faculty of Information Science and Technology, University Kebangsaan Malaysia, Bangi, Selangor, Malaysia","Current online social network sites have not addressed policy control sufficiently. In addition, the existing rule-based proposals on policy control have not been able to cope with normative, temporal, exceptional and conflicting nature of OSNs policies. These characteristics of OSNs policies fit to defeasible logic formalism. Thus, we contextualized a defeasible policy language and proposed corresponding ontologies to extend an existing ontology framework on policy control called open digital right language. Our ontology proposal focused on OSNs use cases and provided solution for implementing norms, deadlines and conflict resolution and compensation models for policies. Deployed ontology shows that defeasible policy language is expressive enough to represent and manipulate complicated policy use cases of OSNs.","Modal defeasible logic; Online social networks; Policy language",,,,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-85021149188
"Gasim M.B., Toriman M.E., Barggig A., Mutfah S., Hairoma N., Endut A.","The evaluation of heavy metals concentrations in Cempaka Lake, Bangi, Selangor, Malaysia",2017,"International Journal on Advanced Science, Engineering and Information Technology","7","2",,"453","459",,,10.18517/ijaseit.7.2.1004,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018488043&doi=10.18517%2fijaseit.7.2.1004&partnerID=40&md5=dccccbf6ceb26f36204a83ec77a5de6d","Faculty of Bio Resources and Food Industries, Universiti Sultan Zainal Abidin, Tembila Campus, Besut, Terengganu, Malaysia; School of Social, Development and Environmental Studies, Faculty of Social Sciences and Humanities, Universiti Kebangsaan Malaysia, Bangi, Selangor, Malaysia; East Coast Environmental Research Institute, Universiti Sultan Zainal Abidin, Gong Badak Campus, Terengganu, Malaysia","Gasim, M.B., Faculty of Bio Resources and Food Industries, Universiti Sultan Zainal Abidin, Tembila Campus, Besut, Terengganu, Malaysia; Toriman, M.E., School of Social, Development and Environmental Studies, Faculty of Social Sciences and Humanities, Universiti Kebangsaan Malaysia, Bangi, Selangor, Malaysia; Barggig, A., School of Social, Development and Environmental Studies, Faculty of Social Sciences and Humanities, Universiti Kebangsaan Malaysia, Bangi, Selangor, Malaysia; Mutfah, S., School of Social, Development and Environmental Studies, Faculty of Social Sciences and Humanities, Universiti Kebangsaan Malaysia, Bangi, Selangor, Malaysia; Hairoma, N., East Coast Environmental Research Institute, Universiti Sultan Zainal Abidin, Gong Badak Campus, Terengganu, Malaysia; Endut, A., East Coast Environmental Research Institute, Universiti Sultan Zainal Abidin, Gong Badak Campus, Terengganu, Malaysia","Seven sampling stations were identified to determine the status of water quality based on heavy metals concentrations in Cempaka Lake, Bandar Baru Bangi within two sampling periods; June 2010 and August 2010. The objective of the study is to determine the seasonal variations in the lake water quality with respect to heavy metals contamination. Seven parameters of heavy metals were analyzed from the water samples, which were collected from the seven different sampling stations at the Cempaka Lake. They are Copper (Cu), Manganese (Mn), Lead (Pb), Zinc (Zn), Iron (Fe), Cadmium (Cd) and Nickel (Ni). The concentrations of these seven heavy metals were determined using inductively coupled plasma-mass spec (ICP-MS) (ELAN 9000). Evaluation of the concentration of heavy metals is carried out based on the NWQS classification. The results are Cu between 0.0007 to 0.021 mg/L, Mn 0.10 to 0.11 mg/L, Pb 0.001 to 0.002 mg/L, Zn 0.01 to 0.03 mg/L, Fe 1.03 to 4.41mg/L, Cd 0.0001 to 0.0002 mg/L and Ni 0.0013 to 0.014 mg/L. The data obtained from this study were analyzed statistically using the one-way ANOVA, to determine the existence of the relationship based on partial and temporal conditions of the each heavy metal. The results of the analysis of the seven heavy metals in the seven sampling stations found that the concentration of heavy metals is relatively low. Only Fe has high content and fall into class IV, followed by Mn in class II while the other five heavy metals remain in class I.","Cempaka lake; Heavy metals concentration; Inductively coupled plasma-mass spec; One-way ANOVA; Seasonal variations",,,,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-85018488043
"Noordin A., Basri M.A.M., Mohamed Z., Abidin A.F.Z.","Modelling and PSO fine-tuned PID control of quadrotor UAV",2017,"International Journal on Advanced Science, Engineering and Information Technology","7","4",,"1367","1373",,,10.18517/ijaseit.7.4.3141,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028364267&doi=10.18517%2fijaseit.7.4.3141&partnerID=40&md5=430de55de51ffa73b665e6faaf587547","Faculty of Electrical Engineering, Universiti Teknologi Malaysia, UTM Johor Bahru, Johor, Malaysia; Faculty of Engineering Technology, Universiti Teknikal Malaysia Melaka, Hang Tuah Jaya, Durian Tunggal, Melaka, Malaysia","Noordin, A., Faculty of Electrical Engineering, Universiti Teknologi Malaysia, UTM Johor Bahru, Johor, Malaysia; Basri, M.A.M., Faculty of Electrical Engineering, Universiti Teknologi Malaysia, UTM Johor Bahru, Johor, Malaysia; Mohamed, Z., Faculty of Electrical Engineering, Universiti Teknologi Malaysia, UTM Johor Bahru, Johor, Malaysia; Abidin, A.F.Z., Faculty of Engineering Technology, Universiti Teknikal Malaysia Melaka, Hang Tuah Jaya, Durian Tunggal, Melaka, Malaysia","This paper describes nonlinear dynamics model of x-configuration quadrotor using Newton-Euler modelling technique. To stabilize quadrotor attitude (roll (φ), pitch (θ), yaw (ψ)) during hovering, a PID controller is proposed. There is individual PID controller for each roll, pitch, yaw and z where 12 parameters consist of kp, ki, and kd are fine-tuned using particle swarm optimization algorithms. From the simulation, the sum absolute error fitness function give the best optimize result where quadrotor achieve zero steady state error for hovering with 18.9% overshoot, and 4.42s settling time. Accordingly, for attitude stabilization, roll angle, pitch angle, and yaw angle converge to the set point, zero approximately with settling time 2.76s, 0.1s and 3.2s respectively.","Newton-Euler; PID; PSO; Quadrotor; UAV",,,,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-85028364267
"Irfan U.R., Nur I., Kasim M.","Hydrothermal alteration mineralogy associated with gold mineralization in Buladu Area, Gorontalo, Northern Sulawesi, Indonesia",2017,"International Journal on Advanced Science, Engineering and Information Technology","7","6",,"2244","2250",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040608738&partnerID=40&md5=9c592387653359b3d355af5cad49ebda","Geological Engineering Study Program of Hasanuddin University, Jl. Poros Malino KM. 60, Gowa, Indonesia; Mining Engineering Study Program of Hasanuddin University, Jl. Poros Malino KM. 60, Gowa, Indonesia; Geographical Education Study Program of Gorontalo State University, Jl. Sudirman No.6, Gorontalo, Indonesia","Irfan, U.R., Geological Engineering Study Program of Hasanuddin University, Jl. Poros Malino KM. 60, Gowa, Indonesia; Nur, I., Mining Engineering Study Program of Hasanuddin University, Jl. Poros Malino KM. 60, Gowa, Indonesia; Kasim, M., Geographical Education Study Program of Gorontalo State University, Jl. Sudirman No.6, Gorontalo, Indonesia","Geologically, the Buladu area is part of the North Sulawesi magmatic arc, located in the morphology of the mountains along the coastline of North Gorontalo district, Indonesia. Multiple subductions of North Sulawesi in the northern arm of Sulawesi and east Sangihe subduction in the east has triggered an active magmatism and volcanism. Formation and occurrences deposits of precious- and base metals have been found in the North Sulawesi Volcanic Arc. This paper describes a recent study on hydrothermal alteration mineralogy associated with one of the prospects in the region, namely Buladu gold prospect that for years has been operated by local artisanal miners. The study is focused on hand specimen and microscopic observation as well as XRD analysis. Lithologically, the study area is arranged by sandstone are members of Dolokapa volcano-sedimentary formation, above unconformity andesitic-basaltic volcanic breccia are members of the Pliocene Wobudu Formation and is intruded by granodiorite rocks. The petrographic study reveals that host rock of the mineralization is flow-volcanic breccia which shows porphyritic and flows structures. Resulting assemblages of secondary minerals are mineral associations characteristic of the magmatic-hydrothermal system the following imperative alteration zones could be recognized an outer zone of chloritic alteration and the inner zone of argillic alteration. The alteration showed characteristics of pervasive to selective alteration, where clay and quartz totally replaced groundmass, whereas chlorite and clay minerals were selectively altered plagioclase phenocrysts. Clay mineral species identified by XRD include chlorite and illite. These mineralogical features indicate that the hydrothermal alteration is an argillic type, which is spatially distal to the mineralization. Mafic mineral in andesite lava partly altered into mineral assemblage chlorite-epidote-quartzcarbonate show propylitic type, which is the outermost zone of mineralization.","Alteration; Buladu; Gold; Hydrothermal; Mineralogy",,,,"Insight Society",20885334,,,,"English","Int. J. Adv. Sci. Eng. Inf. Technol.",Article,,Scopus,2-s2.0-85040608738
