Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Access Type,Source,EID
"Rockenfeller R., Götz T.",Optimal control of isometric muscle dynamics,2015,Journal of Mathematical and Fundamental Sciences,47,1,,12,30,,2,10.5614/j.math.fund.sci.2015.47.1.2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937925975&doi=10.5614%2fj.math.fund.sci.2015.47.1.2&partnerID=40&md5=c69eda7d2f3678470ed8861536744f82,"Mathematical Institute, University Koblenz-Landau, Campus Koblenz Universitätsstr. 1, Koblenz, Germany","Rockenfeller, R., Mathematical Institute, University Koblenz-Landau, Campus Koblenz Universitätsstr. 1, Koblenz, Germany; Götz, T., Mathematical Institute, University Koblenz-Landau, Campus Koblenz Universitätsstr. 1, Koblenz, Germany","We use an indirect optimal control approach to calculate the optimal neural stimulation needed to obtain measured isometric muscle forces. The neural stimulation of the nerve system is hereby considered to be a control function (input) of the system ’muscle’ that solely determines the muscle force (output). We use a well-established muscle model and experimental data of isometric contractions. The model consists of coupled activation and contraction dynamics described by ordinary differential equations. To validate our results, we perform a comparison with commercial optimal control software. © 2015, Published by ITB Journal Publisher.",Biomechanics; Inverse dynamics; Muscle model; Optimal control; Stimulation,,,,"Institute for Research and Community Services, Institut Teknologi Bandung",23375760,,,,English,J. Math. Fundament. Sci.,Article,,Scopus,2-s2.0-84937925975
"Aswan, Zaim Y., Rizal Y., Prasetyo U.","Molluscan evidence for slow subsidence in the bobotsari basin during the plio-pleistocene, and implications for petroleum maturity",2015,Journal of Mathematical and Fundamental Sciences,47,2,,185,204,,1,10.5614/j.math.fund.sci.2015.47.2.6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937932469&doi=10.5614%2fj.math.fund.sci.2015.47.2.6&partnerID=40&md5=9e97708cbeb66e522533392c7a8c7736,"Geology Department, Institut Teknologi Bandung, Jalan Ganesha 10, Bandung, Indonesia; Bandung Geological Museum, Geological Survey Institute, Jalan Diponegoro 57, Bandung, Indonesia","Aswan, Geology Department, Institut Teknologi Bandung, Jalan Ganesha 10, Bandung, Indonesia; Zaim, Y., Geology Department, Institut Teknologi Bandung, Jalan Ganesha 10, Bandung, Indonesia; Rizal, Y., Geology Department, Institut Teknologi Bandung, Jalan Ganesha 10, Bandung, Indonesia; Prasetyo, U., Bandung Geological Museum, Geological Survey Institute, Jalan Diponegoro 57, Bandung, Indonesia","Integrated studies of the stratigraphy, sedimentology and molluscan paleontology of several late Neogene localities in West and Central Java (Indonesia) showed that deposition took place under marine conditions until early in the Pleistocene in the Bobotsari Basin. In contrast, in the adjacent Bogor and North Serayu basins deposition was terrestrial (fluviatile) during the Pleistocene, as subsidence had ceased. Our interpretation is based mainly on the marine mollusks present in the Plio-Pleistocene Bantardawa-Talanggudang Formation in the Bobotsari Depression. This interpretation is supported by seismic analyses and by age determinations based on planktonic foraminifers. We concluded that slow tectonic subsidence continued in the Bobotsari Depression until the early Pleistocene. Slow, long-continued subsidence in the Bobotsari Basin had a significant impact on hydrocarbon maturity compared to that of adjacent basins. We interpret the high total organic carbon (TOC) in the geochemical analyses of samples from Bobotsari Neogene outcrops as resulting from rapid burial in the Bobotsari Basin and slow subsidence continuing into the early Pleistocene. © 2015, Published by ITB Journal Publisher.",Bantardawa-Talanggudang; Bobotsari Low/Basin; Mollusks; Plio- Pleistocene; Subsidence,,,,"Institute for Research and Community Services, Institut Teknologi Bandung",23375760,,,,English,J. Math. Fundament. Sci.,Article,,Scopus,2-s2.0-84937932469
"Harmoko, Kartasasmita R.E., Tresnawati A.",QuEChERS method for the determination of pesticide residues in indonesian green coffee beans using liquid chromatography tandem mass spectrometry,2015,Journal of Mathematical and Fundamental Sciences,47,3,,296,308,,,10.5614/j.math.fund.sci.2015.47.3.7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983140517&doi=10.5614%2fj.math.fund.sci.2015.47.3.7&partnerID=40&md5=e108dcdb20f186000d44b43c9f7c8e55,"Center for Quality Control of Goods, Ministry of Trade of Indonesia, Jalan Raya Bogor Km 26, Ciracas Jakarta Timur, Indonesia; School of Pharmacy, Institut Teknologi Bandung, Jalan Ganesha No. 10, Bandung, Indonesia","Harmoko, Center for Quality Control of Goods, Ministry of Trade of Indonesia, Jalan Raya Bogor Km 26, Ciracas Jakarta Timur, Indonesia; Kartasasmita, R.E., School of Pharmacy, Institut Teknologi Bandung, Jalan Ganesha No. 10, Bandung, Indonesia; Tresnawati, A., Center for Quality Control of Goods, Ministry of Trade of Indonesia, Jalan Raya Bogor Km 26, Ciracas Jakarta Timur, Indonesia","A method using QuEChERS sample preparation followed by liquid chromatography-electrospray ionization-tandem mass spectrometry (LC-ESIMS/ MS) was developed for quantitative determination of 14 pesticide residues in Indonesian green coffee beans. The European Standard Method EN 15662:2008 was modified to obtain an appropriate extraction and clean-up procedure for green coffee bean samples. Homogenous slurry samples were extracted with 1% acetic acid in acetonitrile and the extracts were cleaned up by a high pigment dispersive SPE. LC-ESI-MS/MS was operated in the MRM mode for two specific precursor-product ion transitions per target compound to obtain 4 identification points. Rrepresentative matrix-matched calibration curves were applied to compensate matrix effects. This method was validated according to the requirements of SANCO/12495/2011. Limits of detection (LODs) and limits of quantification (LOQs) were obtained in the ranges of 0.2-2.9 μg kg-1and 0.8- 9.7 μg kg-1respectively, showing lower values than the maximum residu limits (MRLs) set by importing countries. The method was applied to determine 14 pesticide residues in 181 Indonesian green coffee bean samples that were taken from different regions. Some pesticide residues were found in these samples and detected to be higher than the MRLs. © 2015 Published by ITB Journal Publisher.",Green coffee beans; LC-ESI-MS/MS; MRM; Pesticide residues; QuEChERS,,,,"Institute for Research and Community Services, Institut Teknologi Bandung",23375760,,,,English,J. Math. Fundament. Sci.,Article,,Scopus,2-s2.0-84983140517
"Sisunandar, Alkhikmah, Husin A., Suyadi A.",Embryo incision as a new technique for double seedling production of indonesian elite coconut type “Kopyor”,2015,Journal of Mathematical and Fundamental Sciences,47,3,,252,260,,,10.5614/j.math.fund.sci.2015.47.3.3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953732606&doi=10.5614%2fj.math.fund.sci.2015.47.3.3&partnerID=40&md5=5211479764660f1d051123e017f2fd86,"Biology Education Department, University of Muhammadiyah Purwokerto, Jl. Raya Dukuhwaluh, Kembaran, Purwokerto, Indonesia; Agrotechnology Department, University of Muhammadiyah Purwokerto, Jl. Raya Dukuhwaluh, Kembaran, Purwokerto, Indonesia","Sisunandar, Biology Education Department, University of Muhammadiyah Purwokerto, Jl. Raya Dukuhwaluh, Kembaran, Purwokerto, Indonesia; Alkhikmah, Biology Education Department, University of Muhammadiyah Purwokerto, Jl. Raya Dukuhwaluh, Kembaran, Purwokerto, Indonesia; Husin, A., Biology Education Department, University of Muhammadiyah Purwokerto, Jl. Raya Dukuhwaluh, Kembaran, Purwokerto, Indonesia; Suyadi, A., Agrotechnology Department, University of Muhammadiyah Purwokerto, Jl. Raya Dukuhwaluh, Kembaran, Purwokerto, Indonesia","One of the present major limitations of seedling production of kopyortype coconut using embryo culture is that only one seedling can be produced from a single embryo. Therefore, we report on the development of a new breakthrough technique for the production of double seedlings from a single embryo. The technique consists of four steps, viz. (i) germination; (ii) incision; (iii) splitting; and (iv) recovery. A histological study was carried out on the development of the halved embryo into a new shoot. The best recovery process was obtained when the incised embryo was split into two and recovered into Murashige and Skoog (MS) medium supplemented with 2 μM IBA and 15 μM kinetin. Following this protocol, an average of 56 shoots was successfully recovered from 30 zygotic embryos. The histological study also revealed that the meristem tissue of the halved embryo was able to produce a new meristem and primordial leaf. Most of the shoots then went on to produce normal seedlings and could be acclimatized successfully after having developed 2 or 3 leaves. This protocol is useful for routine seedling production of the kopyor-type coconut. © 2015 Published by ITB Journal Publisher.",Embryo culture; Embryo splitting; In vitro culture; Meristem; Multiplication,,"Sisunandar; Biology Education Department, University of Muhammadiyah Purwokerto, Jl. Raya Dukuhwaluh, Indonesia; email: sisunandar@ump.ac.id",,"Institute for Research and Community Services, Institut Teknologi Bandung",23375760,,,,English,J. Math. Fundament. Sci.,Article,,Scopus,2-s2.0-84953732606
"Rangkuti Y.M., Side S., Noorani M.S.M.",Numerical analytic solution of SIR model of dengue fever diseasein South Sulawesi using homotopy perturbation method and variational iteration method,2014,Journal of Mathematical and Fundamental Sciences,46,1,,91,105,,1,10.5614/j.math.fund.sci.2014.46.1.8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903278279&doi=10.5614%2fj.math.fund.sci.2014.46.1.8&partnerID=40&md5=1786600cdb8c3bd1261c7cd0b8a05ddb,"Department of Mathematics, Universitas Negeri Medan, Jalan Willem Iskandar, Pasar V Medan Estate, Medan 20221, Indonesia; Department of Mathematics, Universitas Negeri Makasar, Jalan A.P. Pettarani, Makasar90245, Indonesia; School of Mathematical Sciences, Universiti Kebangsaan Malaysia, 43600 Bangi, Selangor, Malaysia","Rangkuti, Y.M., Department of Mathematics, Universitas Negeri Medan, Jalan Willem Iskandar, Pasar V Medan Estate, Medan 20221, Indonesia; Side, S., Department of Mathematics, Universitas Negeri Makasar, Jalan A.P. Pettarani, Makasar90245, Indonesia; Noorani, M.S.M., School of Mathematical Sciences, Universiti Kebangsaan Malaysia, 43600 Bangi, Selangor, Malaysia","In this research, the susceptible-infected-recovered (SIR) model of dengue fever is considered. We have implemented two analytical techniques, namely the variational iteration method (VIM) and the homotopy perturbation method (HPM) for solving the SIR model. The Lagrange multiplier was investigated for the VIM and He's polynomial approach for the HPM was used. In these schemes, the solution takes the form of a convergent series with easily computable components. The resultsshow thatthe VIM solution is more accurate than the HPM solution for short time intervals, whereasthe HPM is more accurate than the VIM for long time intervalswhencompared with the fourth- orderRunge-Kutta method (RK4).We found that the HPM and the RK4 were in excellent conformance. © 2014 Published by ITB Journal Publisher.",He's polynomial; Homotopy perturbation method; Lagrange multiplier; SIR model; Variational iteration method,,,,"Institute for Research and Community Services, Institut Teknologi Bandung",23375760,,,,English,J. Math. Fundament. Sci.,Article,,Scopus,2-s2.0-84903278279
"Tahir D., Oh S.K., Kang H.J., Heo S., Chung J.G., Lee J.C.",Effect of chlorine plasma treatment on electronic properties of GIZO thin film grown on SiO2/Si substrate,2014,Journal of Mathematical and Fundamental Sciences,45,3,,209,217,,1,10.5614/j.math.fund.sci.2013.45.3.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900314564&doi=10.5614%2fj.math.fund.sci.2013.45.3.1&partnerID=40&md5=9b858d4e86515b7bbcb2f3ad0a8fb0c8,"Department of Physics, Hasanuddin University, Jalan Perintis Kemerdekaan 10, Tamalanrea, Makassar 90245, Indonesia; Department of Physics, Chungbuk National University, Cheongju, 361-763, South Korea; Analytical Engineering Center, Samsung Advanced Institute of Technology, Suwon, 440-600, South Korea","Tahir, D., Department of Physics, Hasanuddin University, Jalan Perintis Kemerdekaan 10, Tamalanrea, Makassar 90245, Indonesia; Oh, S.K., Department of Physics, Chungbuk National University, Cheongju, 361-763, South Korea; Kang, H.J., Department of Physics, Chungbuk National University, Cheongju, 361-763, South Korea; Heo, S., Analytical Engineering Center, Samsung Advanced Institute of Technology, Suwon, 440-600, South Korea; Chung, J.G., Analytical Engineering Center, Samsung Advanced Institute of Technology, Suwon, 440-600, South Korea; Lee, J.C., Analytical Engineering Center, Samsung Advanced Institute of Technology, Suwon, 440-600, South Korea","The effect of chlorine plasma treatment on electronic properties of GIZO grown on SiO2/Si by RF magnetron sputtering was investigated using Xray photoelectron spectroscopy (XPS), reflection electron energy loss spectroscopy (REELS), and secondary ion mass spectroscopy (SIMS). SIMS depth profiles indicated that the concentration of InO and ZnO on the surface was decreased after Cl2 plasma treatment. REELS data showed that the band gap increased from 3.4 to 3.7 eV. XPS showed that Ind5/2 and Zn2p3/2 shifted to the higher binding energies by 0.5 eV and 0.3 eV, respectively. These phenomena were caused by oxygen deficiency and hydrocarbon contamination reduction as indicated by Cl atom bonding with In and Zn cations that are present on the surface after Cl2 plasma treatment. © 2013 Published by ITB Journal Publisher.",Bandgap; Chlorine; GIZO; REELS; SIMS; XPS,,,,"Institute for Research and Community Services, Institut Teknologi Bandung",23375760,,,,English,J. Math. Fundament. Sci.,Article,,Scopus,2-s2.0-84900314564
"Noviarsito P., Riyanto S., Nugroho A.E.",Marmin of aegle marmelos correa antagonizes achm3 receptors: In silico and in vitro studies on Isolated-Guinea pig illeum smooth muscle,2014,Journal of Mathematical and Fundamental Sciences,46,3,,278,289,,2,10.5614/j.math.fund.sci.2014.46.3.6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922934686&doi=10.5614%2fj.math.fund.sci.2014.46.3.6&partnerID=40&md5=4f33ccf199b91e860339f35437519fae,"Postgraduate Programme, Universitas Gadjah Mada, Jalan Sekip Utara, Yogyakarta, Indonesia; Pharmacy Study Programme, Universitas Muhammadiyah Yogyakarta, Jalan Lingkar Selatan, Yogyakarta, Indonesia; Department of Pharmaceutical Chemistry, Universitas Gadjah Mada, Jalan Sekip Utara, Yogyakarta, Indonesia; Department of Pharmacology and Clinical Pharmacy, Universitas Gadjah Mada, Jalan Sekip Utara, Yogyakarta, Indonesia","Noviarsito, P., Postgraduate Programme, Universitas Gadjah Mada, Jalan Sekip Utara, Yogyakarta, Indonesia, Pharmacy Study Programme, Universitas Muhammadiyah Yogyakarta, Jalan Lingkar Selatan, Yogyakarta, Indonesia; Riyanto, S., Department of Pharmaceutical Chemistry, Universitas Gadjah Mada, Jalan Sekip Utara, Yogyakarta, Indonesia; Nugroho, A.E., Department of Pharmacology and Clinical Pharmacy, Universitas Gadjah Mada, Jalan Sekip Utara, Yogyakarta, Indonesia","A previous study has shown that ethanolic extract of leaves of A. marmelos Correa on isolated ileum had an antagonistic effect on the contraction induced by histamine. Apart from H1 receptors, muscarinic acetylcholine (AChM) receptors are also involved in the mechanism of ileum contraction. Marmin is predicted to antagonize the AChM3 receptors. This study was aimed at determining the effect of marmin on smooth muscle contraction of isolated guinea pig ileum induced by metacholine, an AChM3 agonist. The methods used were in vitro (isolated organ) and in silico (docking PLANTS) studies. In the in vitro study, marmin exhibited a competitive antagonistic effect at a concentration of 100 μM (pA2 = 1,728) on the AChM3 receptors. A reversibility assay of the AChM3 receptors showed that by washing the ileum with Tyrode’s buffer every 6 minutes for 30 minutes, the bond of marmin to the receptors was still not completely detached. In the in silico study, marmin was observed to be bound to the AchM3 receptors (docking score: -102.086). The marmin bond was weaker than that of the native ligand of the AChM3 receptors (tiotropium, docking score: -115.107), but stronger than that of the AChM3 receptor agonist and antagonist. Based on the results, we conclude that marmin has competitive antagonist activity on AChM3 receptors. Copyright © 2014 Published by ITB Journal Publisher.",AChM3 receptors; Antagonism; Ileum; Isolated guinea pig; Marmin; Plants,,"Noviarsito, P.; Postgraduate Programme, Universitas Gadjah Mada, Jalan Sekip Utara, Indonesia",,"Institute for Research and Community Services, Institut Teknologi Bandung",23375760,,,,English,J. Math. Fundament. Sci.,Article,,Scopus,2-s2.0-84922934686
"Anggraeni T., Umrah, Esyanti R.R., Aryantha I.N.P.","Promoting Dolichoderus thoracicus as an agent to disperse Trichoderma sp., a fungus that controls the black pod disease, Central Sulawesi - Indonesia",2014,Journal of Mathematical and Fundamental Sciences,46,1,,41,49,,,10.5614/j.math.fund.sci.2014.46.1.4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903277447&doi=10.5614%2fj.math.fund.sci.2014.46.1.4&partnerID=40&md5=adcfe4c9cdde8b41b6bf10b498b1d148,"Physiology, Developmental Biology and Biomedics Research Group, School of Life Sciences and Technology, Institut Teknologi Bandung, Jalan Ganesa 10, Bandung 40132, Indonesia; Universitas Tadulako, Jalan Soekarno Hatta km. 9, Palu, Sulawesi Tengah 94118, Indonesia","Anggraeni, T., Physiology, Developmental Biology and Biomedics Research Group, School of Life Sciences and Technology, Institut Teknologi Bandung, Jalan Ganesa 10, Bandung 40132, Indonesia; Umrah, Universitas Tadulako, Jalan Soekarno Hatta km. 9, Palu, Sulawesi Tengah 94118, Indonesia; Esyanti, R.R., Physiology, Developmental Biology and Biomedics Research Group, School of Life Sciences and Technology, Institut Teknologi Bandung, Jalan Ganesa 10, Bandung 40132, Indonesia; Aryantha, I.N.P., Physiology, Developmental Biology and Biomedics Research Group, School of Life Sciences and Technology, Institut Teknologi Bandung, Jalan Ganesa 10, Bandung 40132, Indonesia","In this study, we propose to use Dolichoderus thoracicus to act as a double agent; not only as an agent to control cocoa plant pests, but also as an agent for distributing Trichoderma sp., a fungus that suppresses the development of the black pod disease caused by Phytophthora palmivora. In the experiments, D. thoracicus was more attracted to honey-soil media (M5) and coconut waste pulp-soil media (M6). However, 10% sucrose-potato-soil media (M3) was the best media for growing Trichoderma sp. Morphological study showed that spores attached to many parts of D. thoracicus. The efficiency of D. thoracicus in distributing the spores compared to the conventional method of using a sprayer was measured. The results showed that the growth of P. palmivora was suppressed by 83.33%, which is not significantly different from when Trichoderma was dispersed through spraying (87% suppressed). It was concluded that D. thoracicus can act as a double agent and can be used to disperse Trichoderma sp. © 2014 Published by ITB Journal Publisher.",Black pod disease; Cocoa plantation; D. thoracicus; P. palmivora; Sulawesi; Trichoderma sp,,,,"Institute for Research and Community Services, Institut Teknologi Bandung",23375760,,,,English,J. Math. Fundament. Sci.,Article,,Scopus,2-s2.0-84903277447
"Suwandhi I., Kusmana C., Suryani A., Tiryana T.","Litsea Cubeba essential oil yield harvested from different habitat types on mt. Papandayan, west java, Indonesia",2014,Journal of Mathematical and Fundamental Sciences,46,3,,269,277,,,10.5614/j.math.fund.sci.2014.46.3.5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922920532&doi=10.5614%2fj.math.fund.sci.2014.46.3.5&partnerID=40&md5=a6bc674a81d576ffa5bb4165dd916032,"Departement of Silviculture, Jl. Raya Darmaga Kampus IPB Darmaga, Bogor, Indonesia; School of Life Sciences and Technology, Institut Teknologi Bandung, Jalan Ganesha No. 10, Bandung, Indonesia; Department of Agroindustrial Technology, Jl. Raya Darmaga Kampus IPB Darmaga, Bogor, Indonesia; Departement of Forest Management, Institut Pertanian Bogor, Jl. Raya Darmaga Kampus IPB Darmaga, Bogor, Indonesia","Suwandhi, I., Departement of Silviculture, Jl. Raya Darmaga Kampus IPB Darmaga, Bogor, Indonesia, School of Life Sciences and Technology, Institut Teknologi Bandung, Jalan Ganesha No. 10, Bandung, Indonesia; Kusmana, C., Departement of Silviculture, Jl. Raya Darmaga Kampus IPB Darmaga, Bogor, Indonesia; Suryani, A., Department of Agroindustrial Technology, Jl. Raya Darmaga Kampus IPB Darmaga, Bogor, Indonesia; Tiryana, T., Departement of Forest Management, Institut Pertanian Bogor, Jl. Raya Darmaga Kampus IPB Darmaga, Bogor, Indonesia","The objective of this research was to determine the yield and chemical composition of Litsea cubeba essential oil harvested from different habitat types on Mount Papandayan, West Java, Indonesia. The methods used were determination of sample plots at each habitat, followed by laboratory testing. Leaf samples were taken from each plot, the oil was extracted in the laboratory using steam distillation, which was subsequently analyzed by GC-MS. The results showed that the yield of essential oil was high (2.76-9.33%). The three dominant chemical compounds found were eucalyptol (16.97-55.78%), α-terpinenyl acetate (7.27-20.44%), and sabinene (14.45-68.05%). The results confirmed the expectation that Litsea cubeba essential oils extracted from Litsea cubeba trees growing in various habitats on Mount Papandayan would show a variety in yield and chemical composition. © 2014 Published by ITB Journal Publisher.",Composition; Essential oil; Litsea cubeba; Site types; Varieties,,,,"Institute for Research and Community Services, Institut Teknologi Bandung",23375760,,,,English,J. Math. Fundament. Sci.,Article,,Scopus,2-s2.0-84922920532
"Aditiawati P., Pujobroto A., Rudiansyah I., Rahmadi H.",Effect of stimulants on biogenic methane formation and dynamics of bacterial population,2014,Journal of Mathematical and Fundamental Sciences,45,3,,274,285,,,10.5614/j.math.fund.sci.2013.45.3.6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900345963&doi=10.5614%2fj.math.fund.sci.2013.45.3.6&partnerID=40&md5=62287e202ef8f9274491d4985fb2c909,"School of Life Sciences and Technology, Institut Teknologi Bandung, Jl. Ganesha 10, Bandung 40132, Indonesia; PT. Satui Basin Gas, Jl. Imam Bonjol No. 68, Jakarta 10310, Indonesia","Aditiawati, P., School of Life Sciences and Technology, Institut Teknologi Bandung, Jl. Ganesha 10, Bandung 40132, Indonesia; Pujobroto, A., PT. Satui Basin Gas, Jl. Imam Bonjol No. 68, Jakarta 10310, Indonesia; Rudiansyah, I., School of Life Sciences and Technology, Institut Teknologi Bandung, Jl. Ganesha 10, Bandung 40132, Indonesia; Rahmadi, H., PT. Satui Basin Gas, Jl. Imam Bonjol No. 68, Jakarta 10310, Indonesia","Coal bed methane (CBM) is a renewable energy source produced through thermogenic and biogenic activity during the coal formation process. The aim of this research was to stimulate biogenic methane formation using simple carbon as stimulant. The microcosm set-up was done using subbituminous coal at 37°C in an anaerobic chamber. Stimulation with Na- acetate, methanol, formic acid, and no additions, respectively, was carried out for 54 days; observation took place on day 2, 15, 24, 45, and54. The results of all treatments showed differences in the initial pH of the basal medium: 7.76 (Na- acetate), 6.69 (methanol), 4.06 (formic acid), and 8.95 (no stimultant), respectively. Addition of Na-acetate resulted in the highest methane formation rate (5.034 mmol/g coal on day 24 of incubation), followed by methanol (4.377 mmol/g on day 24 of incubation), formic acid (2.520 mmol/g on day 22 of incubation), and no addition (1.2 mmol/g on day 15 of incubation). Using denatured gradient gel electrophoresis (DGGE) it was observed that the microbial population dynamics of the microcosm depended on the stimulant. A decrease of bands indicated that the addition of Na-acetate and methanol had caused a decrease of bacterial diversity during the stimulation process compared to the control treatment (without stimulant). © 2013 Published by ITB Journal Publisher.",Coal bed methane; Denatured gradient gel electrophoresis; Methanogenesis; Stimulation; Volatile fatty acids,,,,"Institute for Research and Community Services, Institut Teknologi Bandung",23375760,,,,English,J. Math. Fundament. Sci.,Article,,Scopus,2-s2.0-84900345963
"Ediati R., Ulfa M., Fansuri H., Ramli Z., Nur H., Prasetyoko D.",Influence of TiO2/TS-1 calcination on hydroxylation of phenol,2014,Journal of Mathematical and Fundamental Sciences,46,1,,76,90,,4,10.5614/j.math.fund.sci.2014.46.1.7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903300400&doi=10.5614%2fj.math.fund.sci.2014.46.1.7&partnerID=40&md5=695db990d97c245ea79552e8d123893d,"Department of Chemistry, Institut Teknologi Sepuluh Nopember, Kampus ITS Sukolilo, Surabaya 60111, Indonesia; Ibnu Sina Institute for Fundamental Science Studies, Universiti Teknologi Malaysia, 81310 UTM Skudai, Johor, Malaysia","Ediati, R., Department of Chemistry, Institut Teknologi Sepuluh Nopember, Kampus ITS Sukolilo, Surabaya 60111, Indonesia; Ulfa, M., Department of Chemistry, Institut Teknologi Sepuluh Nopember, Kampus ITS Sukolilo, Surabaya 60111, Indonesia; Fansuri, H., Department of Chemistry, Institut Teknologi Sepuluh Nopember, Kampus ITS Sukolilo, Surabaya 60111, Indonesia; Ramli, Z., Ibnu Sina Institute for Fundamental Science Studies, Universiti Teknologi Malaysia, 81310 UTM Skudai, Johor, Malaysia; Nur, H., Ibnu Sina Institute for Fundamental Science Studies, Universiti Teknologi Malaysia, 81310 UTM Skudai, Johor, Malaysia; Prasetyoko, D., Department of Chemistry, Institut Teknologi Sepuluh Nopember, Kampus ITS Sukolilo, Surabaya 60111, Indonesia","Titanium oxide (TiO2) was impregnated on the surface of titanosilicate-1 (TiO2/TS-1) and used as catalyst for hydroxylation of phenol with hydrogen peroxide. Calcination was conducted at various temperatures (400, 500, 600 and 700°C)in order to observe the effect on the structure and physicochemical properties towards catalytic activity for producing hydroquinone. The structure and physicochemical properties of the TiO2/TS-1 catalyst were characterized by several techniques, such as X-ray diffraction (XRD), infrared spectroscopy, nitrogen adsorption, pyridine adsorption and hydrophilic measurement. The results show that by increasing the calcination temperature,the surface acidity of the catalyst was also increased. The TiO2/TS-1 catalyst calcined at 500°Cproved to be optimal for hydroquinone production, in which the anatase-rutile phase may be present dispersed on the MFI framework. © 2014 Published by ITB Journal Publisher.",Anatase; Calcinations phenol hydroxylation; Rutile,,,,"Institute for Research and Community Services, Institut Teknologi Bandung",23375760,,,,English,J. Math. Fundament. Sci.,Article,,Scopus,2-s2.0-84903300400
"Handayani R.U., Dwivany F.M.","Analysis of MaACS2, A stress-inducible Acc Synthase Gene in Musa Acuminata AAA group cultivar pisang ambon",2014,Journal of Mathematical and Fundamental Sciences,46,2,,194,203,,3,10.5614/j.math.fund.sci.2014.46.2.8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922322855&doi=10.5614%2fj.math.fund.sci.2014.46.2.8&partnerID=40&md5=d58a07b439f784fdf863969b83b655cc,"School of Life Sciences and Technology, Institut Teknologi Bandung, Jalan Ganesha No. 10, Bandung, Indonesia","Handayani, R.U., School of Life Sciences and Technology, Institut Teknologi Bandung, Jalan Ganesha No. 10, Bandung, Indonesia; Dwivany, F.M., School of Life Sciences and Technology, Institut Teknologi Bandung, Jalan Ganesha No. 10, Bandung, Indonesia","Ethylene has an important function in plant growth and development. Ethylene production generally increases in response to pathogen attacks and other environmental stress conditions. The synthesis of this phytohormone is regulated by two enzymes, ACC synthase (ACS) and ACC oxidase (ACO). ACC synthase is encoded by a multigene that regulates the production of ACC, after which this precursor is converted into ethylene by ACO. Pisang Ambon (Musa sp. AAA group), a banana cultivar originating from Indonesia, has nine ACS genes (MaACS 1-9) and one ACO gene (MaACO). One of the banana ACS genes, MaACS2, is stress-inducible. In this research, we have investigated the expression profile of MaACS2 in the roots and leaf tissues of infected tissue culture plants. Quantification of gene expression was analyzed using Real-Time PCR (qPCR) using Ma18srRNA and MaGAPDH as reference genes. The results showed nine-to ten fold higher MaACS2 expression levels in the infected roots tissues compared to the uninfected roots tissues. However, MaACS2 expression in the leaves was only detected in infected tissue. © 2014 Published by ITB Journal Publisher.",Banana; Environmental stress; Ethylene; MaACS2; Real-Time PCR (qPCR),,"Dwivany, F.M.; School of Life Sciences and Technology, Institut Teknologi Bandung, Jalan Ganesha No. 10, Indonesia",,"Institute for Research and Community Services, Institut Teknologi Bandung",23375760,,,,English,J. Math. Fundament. Sci.,Article,,Scopus,2-s2.0-84922322855
